time_s,DP_module_m2_s2
95.1241,27.982528825
95.13,27.982310994
95.1359,27.982504127
95.1418,27.982357512
95.1478,27.982591113
95.1537,27.982306785
95.1596,27.982442945
95.1655,27.982285433
95.1714,27.982481754
95.1773,27.982215731
95.1832,27.982424656
95.1891,27.9822129
95.195,27.982361973
95.2009,27.982122991
95.2069,27.982239505
95.2128,27.982044325
95.2187,27.982220394
95.2246,27.981980093
95.2305,27.98211936
95.2364,27.982011811
95.2423,27.982153135
95.2482,27.981979398
95.2541,27.982119344
95.26,27.982039577
95.266,27.982157522
95.2719,27.982062314
95.2778,27.982170731
95.2837,27.982007494
95.2896,27.982324714
95.2955,27.982030567
95.3014,27.982239448
95.3073,27.982078181
95.3132,27.982291786
95.3191,27.98201664
95.3251,27.982347451
95.331,27.982091135
95.3369,27.982314161
95.3428,27.982078774
95.3487,27.982306828
95.3546,27.982032008
95.3605,27.982411427
95.3664,27.982075878
95.3723,27.982274558
95.3783,27.982054481
95.3842,27.982254436
95.3901,27.981903057
95.396,27.982171826
95.4019,27.981910846
95.4078,27.982209188
95.4137,27.981828144
95.4196,27.982038094
95.4255,27.981702738
95.4314,27.98197919
95.4374,27.981540016
95.4433,27.981668008
95.4492,27.981467718
95.4551,27.981731837
95.461,27.981417777
95.4669,27.981735974
95.4728,27.981483134
95.4787,27.981690487
95.4846,27.981442858
95.4905,27.981738566
95.4965,27.981426887
95.5024,27.981779164
95.5083,27.981388856
95.5142,27.981782641
95.5201,27.981475478
95.526,27.981791415
95.5319,27.981405654
95.5378,27.981848004
95.5437,27.981543618
95.5496,27.98186915
95.5556,27.981501616
95.5615,27.981866009
95.5674,27.981470959
95.5733,27.981897364
95.5792,27.981484826
95.5851,27.981889399
95.591,27.981564686
95.5969,27.981855331
95.6028,27.981448892
95.6087,27.981842008
95.6147,27.981490372
95.6206,27.981797195
95.6265,27.981502034
95.6324,27.98180909
95.6383,27.98146897
95.6442,27.981779745
95.6501,27.981436013
95.656,27.981739912
95.6619,27.981429456
95.6678,27.981656116
95.6738,27.981304295
95.6797,27.981645542
95.6856,27.981311796
95.6915,27.981626814
95.6974,27.981295659
95.7033,27.981517276
95.7092,27.981190106
95.7151,27.981493448
95.721,27.981113399
95.727,27.981378729
95.7329,27.981045173
95.7388,27.981257789
95.7447,27.980862388
95.7506,27.981180191
95.7565,27.980897803
95.7624,27.981196018
95.7683,27.98086599
95.7742,27.98118336
95.7801,27.98087975
95.7861,27.981184832
95.792,27.980802548
95.7979,27.981182638
95.8038,27.980873148
95.8097,27.981054069
95.8156,27.980826739
95.8215,27.981199509
95.8274,27.980897967
95.8333,27.981191541
95.8392,27.981005017
95.8452,27.981234791
95.8511,27.980992333
95.857,27.981220218
95.8629,27.981006676
95.8688,27.981285743
95.8747,27.981109318
95.8806,27.981242707
95.8865,27.981060175
95.8924,27.981282318
95.8983,27.981027515
95.9043,27.981256759
95.9102,27.981089298
95.9161,27.981237536
95.922,27.980999072
95.9279,27.98122132
95.9338,27.980988585
95.9397,27.981154976
95.9456,27.981017547
95.9515,27.981199703
95.9574,27.980857419
95.9634,27.981154357
95.9693,27.980800651
95.9752,27.981057068
95.9811,27.980784355
95.987,27.980988575
95.9929,27.98078183
95.9988,27.980968612
96.0047,27.980666811
96.0106,27.980859239
96.0165,27.980611366
96.0225,27.980687177
96.0284,27.980469433
96.0343,27.980583772
96.0402,27.98041068
96.0461,27.980553375
96.052,27.980352867
96.0579,27.980541573
96.0638,27.980430356
96.0697,27.98053124
96.0757,27.980310166
96.0816,27.980640524
96.0875,27.98042344
96.0934,27.98065558
96.0993,27.980456583
96.1052,27.980771874
96.1111,27.980486418
96.117,27.980758388
96.1229,27.980470334
96.1288,27.9806829
96.1348,27.980586884
96.1407,27.980754603
96.1466,27.980490975
96.1525,27.980879122
96.1584,27.98061932
96.1643,27.980776932
96.1702,27.980648673
96.1761,27.980913716
96.182,27.980522964
96.1879,27.980752195
96.1939,27.980521542
96.1998,27.980710263
96.2057,27.980506675
96.2116,27.980693652
96.2175,27.980459468
96.2234,27.980663216
96.2293,27.980483301
96.2352,27.980629891
96.2411,27.980438995
96.247,27.980681789
96.253,27.980398064
96.2589,27.980616818
96.2648,27.980374876
96.2707,27.98053899
96.2766,27.980328367
96.2825,27.980579859
96.2884,27.980259574
96.2943,27.980574568
96.3002,27.980327605
96.3061,27.980451635
96.3121,27.980270801
96.318,27.980471853
96.3239,27.980166977
96.3298,27.980394225
96.3357,27.980084015
96.3416,27.980257028
96.3475,27.980109737
96.3534,27.980205782
96.3593,27.98004003
96.3652,27.980243058
96.3712,27.980120098
96.3771,27.980182444
96.383,27.980028822
96.3889,27.980339881
96.3948,27.980095751
96.4007,27.980296539
96.4066,27.980107799
96.4125,27.980226513
96.4184,27.980187201
96.4243,27.980337024
96.4303,27.980027413
96.4362,27.980389963
96.4421,27.980166291
96.448,27.980295932
96.4539,27.980045043
96.4598,27.980382125
96.4657,27.980125568
96.4716,27.980301517
96.4775,27.980147873
96.4835,27.980205471
96.4894,27.980094537
96.4953,27.980254075
96.5012,27.980045956
96.5071,27.98026301
96.513,27.980166531
96.5189,27.980331893
96.5248,27.980082589
96.5307,27.980369115
96.5366,27.980169606
96.5426,27.980368056
96.5485,27.980150857
96.5544,27.980352392
96.5603,27.980185469
96.5662,27.980345239
96.5721,27.980096729
96.578,27.980351012
96.5839,27.980166071
96.5898,27.980254494
96.5957,27.980132605
96.6017,27.980304926
96.6076,27.980181005
96.6135,27.980343721
96.6194,27.980163696
96.6253,27.980298838
96.6312,27.980197508
96.6371,27.980402586
96.643,27.980075853
96.6489,27.980356551
96.6548,27.980207333
96.6608,27.980257935
96.6667,27.980126464
96.6726,27.980349248
96.6785,27.980139184
96.6844,27.980304663
96.6903,27.980042787
96.6962,27.980344255
96.7021,27.980040578
96.708,27.980286496
96.7139,27.979998508
96.7199,27.980282455
96.7258,27.979996507
96.7317,27.980115198
96.7376,27.979959424
96.7435,27.980206365
96.7494,27.9799448
96.7553,27.980253101
96.7612,27.979963749
96.7671,27.980178341
96.773,27.979979426
96.779,27.980142772
96.7849,27.979799976
96.7908,27.980136804
96.7967,27.979782417
96.8026,27.979988704
96.8085,27.979751675
96.8144,27.980141246
96.8203,27.979744194
96.8262,27.980010137
96.8322,27.979765404
96.8381,27.979997609
96.844,27.979876312
96.8499,27.980076341
96.8558,27.979822261
96.8617,27.980086554
96.8676,27.979905628
96.8735,27.980046955
96.8794,27.979967264
96.8853,27.980158336
96.8913,27.980016849
96.8972,27.980201947
96.9031,27.979985181
96.909,27.980184911
96.9149,27.980112902
96.9208,27.980308352
96.9267,27.980114586
96.9326,27.980352805
96.9385,27.980241409
96.9444,27.980281519
96.9504,27.980204657
96.9563,27.980365176
96.9622,27.980149943
96.9681,27.980347576
96.974,27.980110268
96.9799,27.980380067
96.9858,27.980167115
96.9917,27.980441676
96.9976,27.980163702
97.0035,27.980404606
97.0095,27.98023606
97.0154,27.980363605
97.0213,27.980195094
97.0272,27.980409135
97.0331,27.980157117
97.039,27.980491678
97.0449,27.980132336
97.0508,27.980372585
97.0567,27.980179636
97.0626,27.980339895
97.0686,27.980106666
97.0745,27.98037315
97.0804,27.980133733
97.0863,27.980369606
97.0922,27.980116554
97.0981,27.980398729
97.104,27.98017582
97.1099,27.980359366
97.1158,27.980048029
97.1217,27.980304525
97.1277,27.980072621
97.1336,27.98027262
97.1395,27.9799969
97.1454,27.980324566
97.1513,27.980023536
97.1572,27.980187409
97.1631,27.980011921
97.169,27.9801705
97.1749,27.980081526
97.1809,27.980256416
97.1868,27.980040337
97.1927,27.980287014
97.1986,27.980178174
97.2045,27.980288039
97.2104,27.980109353
97.2163,27.980446482
97.2222,27.980242601
97.2281,27.980415621
97.234,27.980348818
97.24,27.980466436
97.2459,27.980439238
97.2518,27.980622608
97.2577,27.980359959
97.2636,27.980660723
97.2695,27.980503423
97.2754,27.980642378
97.2813,27.980382933
97.2872,27.980630275
97.2931,27.980369541
97.2991,27.980650622
97.305,27.980441659
97.3109,27.980650658
97.3168,27.980495773
97.3227,27.980718906
97.3286,27.980388714
97.3345,27.980673347
97.3404,27.980505022
97.3463,27.980688262
97.3522,27.980480106
97.3582,27.980741085
97.3641,27.980527223
97.37,27.980797851
97.3759,27.980441539
97.3818,27.980735835
97.3877,27.980542089
97.3936,27.980712404
97.3995,27.980499426
97.4054,27.980731407
97.4113,27.980594737
97.4173,27.9808132
97.4232,27.980464604
97.4291,27.980815814
97.435,27.98055393
97.4409,27.980787961
97.4468,27.980535823
97.4527,27.980818044
97.4586,27.980632747
97.4645,27.980879191
97.4704,27.980676556
97.4764,27.980822207
97.4823,27.980642093
97.4882,27.980885261
97.4941,27.980627692
97.5,27.980867585
97.5059,27.980595166
97.5118,27.980769177
97.5177,27.980634915
97.5236,27.98080729
97.5296,27.980601181
97.5355,27.980825509
97.5414,27.980556692
97.5473,27.980748302
97.5532,27.980521404
97.5591,27.9808043
97.565,27.980517292
97.5709,27.980804284
97.5768,27.980474079
97.5827,27.980776577
97.5887,27.98055993
97.5946,27.980862475
97.6005,27.980544108
97.6064,27.980921978
97.6123,27.980639392
97.6182,27.980930436
97.6241,27.980702778
97.63,27.981019614
97.6359,27.980779198
97.6418,27.981056069
97.6478,27.980873379
97.6537,27.981093215
97.6596,27.980836808
97.6655,27.981135724
97.6714,27.980863972
97.6773,27.98116345
97.6832,27.980806592
97.6891,27.981070176
97.695,27.980860669
97.7009,27.981111152
97.7069,27.980809821
97.7128,27.981137225
97.7187,27.980890615
97.7246,27.981150774
97.7305,27.980945823
97.7364,27.981199278
97.7423,27.980970031
97.7482,27.981224663
97.7541,27.980956373
97.76,27.981212363
97.766,27.980944615
97.7719,27.981250391
97.7778,27.980976558
97.7837,27.981230677
97.7896,27.981019494
97.7955,27.981197346
97.8014,27.980936817
97.8073,27.981261243
97.8132,27.980996252
97.8191,27.981253327
97.8251,27.981049198
97.831,27.981252567
97.8369,27.981064071
97.8428,27.981294635
97.8487,27.981018365
97.8546,27.981331825
97.8605,27.981073315
97.8664,27.981302752
97.8723,27.981034308
97.8783,27.981299048
97.8842,27.981049717
97.8901,27.981324065
97.896,27.981041656
97.9019,27.981287881
97.9078,27.981133032
97.9137,27.981334453
97.9196,27.981030292
97.9255,27.981332218
97.9314,27.981080471
97.9374,27.981238714
97.9433,27.98100153
97.9492,27.981273186
97.9551,27.981021705
97.961,27.981262023
97.9669,27.981018311
97.9728,27.981271438
97.9787,27.981061338
97.9846,27.981291676
97.9905,27.980938168
97.9965,27.981230311
98.0024,27.980977256
98.0083,27.981172046
98.0142,27.980860268
98.0201,27.981077364
98.026,27.980841401
98.0319,27.981143998
98.0378,27.980973516
98.0437,27.981226062
98.0496,27.981020424
98.0556,27.981202184
98.0615,27.980931186
98.0674,27.981257811
98.0733,27.981069187
98.0792,27.981340152
98.0851,27.981139494
98.091,27.981470337
98.0969,27.981201796
98.1028,27.981519179
98.1087,27.98129566
98.1147,27.981496494
98.1206,27.981393375
98.1265,27.981619302
98.1324,27.981339875
98.1383,27.981558305
98.1442,27.981375809
98.1501,27.981560956
98.156,27.981324087
98.1619,27.981627979
98.1678,27.981317708
98.1738,27.981516742
98.1797,27.981364635
98.1856,27.981576034
98.1915,27.981406097
98.1974,27.981578736
98.2033,27.981324838
98.2092,27.98153108
98.2151,27.981354679
98.221,27.981472885
98.227,27.981280977
98.2329,27.981479859
98.2388,27.981206519
98.2447,27.981327619
98.2506,27.981123598
98.2565,27.981216445
98.2624,27.980947952
98.2683,27.981086344
98.2742,27.980855935
98.2801,27.981089124
98.2861,27.980932996
98.292,27.981048477
98.2979,27.980979052
98.3038,27.981224725
98.3097,27.981046589
98.3156,27.98125351
98.3215,27.981199202
98.3274,27.981354359
98.3333,27.981205863
98.3392,27.981442159
98.3452,27.981237285
98.3511,27.981511836
98.357,27.98137456
98.3629,27.981558479
98.3688,27.981410575
98.3747,27.98159953
98.3806,27.981422739
98.3865,27.981579116
98.3924,27.981406096
98.3983,27.981596274
98.4043,27.981379021
98.4102,27.981605021
98.4161,27.981474837
98.422,27.981705467
98.4279,27.981485391
98.4338,27.981714319
98.4397,27.981519637
98.4456,27.981749333
98.4515,27.981486229
98.4574,27.98170128
98.4634,27.981573916
98.4693,27.981720876
98.4752,27.981573064
98.4811,27.981737541
98.487,27.981532983
98.4929,27.981738037
98.4988,27.981504971
98.5047,27.981676114
98.5106,27.981417673
98.5165,27.981581776
98.5225,27.981302265
98.5284,27.981453854
98.5343,27.981281207
98.5402,27.981480296
98.5461,27.981277325
98.552,27.981518815
98.5579,27.981324081
98.5638,27.981546689
98.5697,27.981414847
98.5757,27.981593397
98.5816,27.981366119
98.5875,27.98158048
98.5934,27.981346483
98.5993,27.981549466
98.6052,27.98147066
98.6111,27.98168793
98.617,27.981558247
98.6229,27.981750079
98.6288,27.98146605
98.6348,27.981780912
98.6407,27.981590632
98.6466,27.981735231
98.6525,27.9814618
98.6584,27.981669741
98.6643,27.9814841
98.6702,27.981641372
98.6761,27.981500105
98.682,27.981680492
98.6879,27.981511581
98.6939,27.981724546
98.6998,27.98143225
98.7057,27.981672582
98.7116,27.981452774
98.7175,27.981627185
98.7234,27.981418496
98.7293,27.981682113
98.7352,27.98143684
98.7411,27.981591912
98.747,27.981335109
98.753,27.981496694
98.7589,27.981264163
98.7648,27.981368092
98.7707,27.981051722
98.7766,27.981300155
98.7825,27.981135932
98.7884,27.981290424
98.7943,27.981104106
98.8002,27.981422748
98.8061,27.981271004
98.8121,27.981416349
98.818,27.981226797
98.8239,27.981525564
98.8298,27.981370504
98.8357,27.981585067
98.8416,27.981313336
98.8475,27.981651217
98.8534,27.981488919
98.8593,27.981677664
98.8652,27.981422705
98.8712,27.981817808
98.8771,27.981551059
98.883,27.981752764
98.8889,27.981496773
98.8948,27.981761308
98.9007,27.981583783
98.9066,27.981751948
98.9125,27.981452589
98.9184,27.981791375
98.9243,27.981619698
98.9303,27.981797067
98.9362,27.981553676
98.9421,27.981866202
98.948,27.981569718
98.9539,27.981721411
98.9598,27.981503102
98.9657,27.981750653
98.9716,27.981616699
98.9775,27.981849883
98.9835,27.981500152
98.9894,27.981815559
98.9953,27.981576942
99.0012,27.981723471
99.0071,27.981328888
99.013,27.981616693
99.0189,27.981318776
99.0248,27.981471797
99.0307,27.981232107
99.0366,27.981485824
99.0426,27.981368421
99.0485,27.981630347
99.0544,27.981319616
99.0603,27.981645566
99.0662,27.981466768
99.0721,27.981711326
99.078,27.981489349
99.0839,27.9818707
99.0898,27.981672854
99.0957,27.981829639
99.1017,27.981649725
99.1076,27.981879688
99.1135,27.98171206
99.1194,27.981845986
99.1253,27.981577334
99.1312,27.981828409
99.1371,27.9816828
99.143,27.981797191
99.1489,27.981545343
99.1548,27.981821336
99.1608,27.981597181
99.1667,27.981724407
99.1726,27.981488536
99.1785,27.981702217
99.1844,27.981492186
99.1903,27.981582337
99.1962,27.981300507
99.2021,27.981530267
99.208,27.981355918
99.2139,27.981493379
99.2199,27.98131659
99.2258,27.981588191
99.2317,27.981355038
99.2376,27.981479026
99.2435,27.981256767
99.2494,27.981415913
99.2553,27.981171764
99.2612,27.981315073
99.2671,27.981036641
99.273,27.981280608
99.279,27.981119179
99.2849,27.981288618
99.2908,27.981099203
99.2967,27.981436257
99.3026,27.981272486
99.3085,27.981425724
99.3144,27.981228626
99.3203,27.981473136
99.3262,27.981381527
99.3322,27.981499833
99.3381,27.981323274
99.344,27.981559684
99.3499,27.981404907
99.3558,27.981537948
99.3617,27.981293551
99.3676,27.981630515
99.3735,27.981371388
99.3794,27.981476723
99.3853,27.981260362
99.3913,27.981473517
99.3972,27.9813371
99.4031,27.981494007
99.409,27.981228337
99.4149,27.981546653
99.4208,27.981376442
99.4267,27.981515193
99.4326,27.981170157
99.4385,27.981538649
99.4444,27.98125784
99.4504,27.981455646
99.4563,27.98123561
99.4622,27.981467379
99.4681,27.981298266
99.474,27.98141388
99.4799,27.9811101
99.4858,27.98132464
99.4917,27.981112915
99.4976,27.981217708
99.5035,27.980895092
99.5095,27.981177154
99.5154,27.980958086
99.5213,27.981118023
99.5272,27.980858532
99.5331,27.981167746
99.539,27.981043638
99.5449,27.981266379
99.5508,27.980925724
99.5567,27.981269133
99.5626,27.981108548
99.5686,27.981324384
99.5745,27.981103389
99.5804,27.981436162
99.5863,27.981231734
99.5922,27.981399504
99.5981,27.981205851
99.604,27.98152044
99.6099,27.981259149
99.6158,27.981429077
99.6217,27.981163345
99.6277,27.981407434
99.6336,27.981211648
99.6395,27.981373257
99.6454,27.981124058
99.6513,27.98146827
99.6572,27.981238863
99.6631,27.981404721
99.669,27.981126562
99.6749,27.981431507
99.6809,27.981207556
99.6868,27.981361208
99.6927,27.981130671
99.6986,27.981328423
99.7045,27.981165606
99.7104,27.98133364
99.7163,27.981030799
99.7222,27.981288841
99.7281,27.981061023
99.734,27.981144888
99.74,27.980868834
99.7459,27.981063924
99.7518,27.980883957
99.7577,27.98094702
99.7636,27.980659696
99.7695,27.980992076
99.7754,27.980715467
99.7813,27.980981153
99.7872,27.980692157
99.7931,27.981038207
99.7991,27.980836649
99.805,27.981034036
99.8109,27.980803982
99.8168,27.981132054
99.8227,27.980935491
99.8286,27.981215581
99.8345,27.980973649
99.8404,27.981275251
99.8463,27.981092965
99.8522,27.981276077
99.8582,27.981011787
99.8641,27.981311407
99.87,27.981061123
99.8759,27.98125589
99.8818,27.980961206
99.8877,27.981255449
99.8936,27.981080505
99.8995,27.981265869
99.9054,27.981030793
99.9113,27.981300593
99.9173,27.981135989
99.9232,27.981276035
99.9291,27.981031984
99.935,27.981319397
99.9409,27.981123489
99.9468,27.981203239
99.9527,27.980957785
99.9586,27.981213292
99.9645,27.980927828
99.9704,27.981134886
99.9764,27.980867087
99.9823,27.981167424
99.9882,27.980901617
99.9941,27.981085892
100.0,27.980667942
100.006,27.981030666
100.012,27.980714737
100.018,27.980924665
100.024,27.980561053
100.03,27.980904482
100.035,27.980684063
100.041,27.980924899
100.047,27.980668237
100.053,27.980995193
100.059,27.980755247
100.065,27.981020823
100.071,27.980735704
100.077,27.981115672
100.083,27.980844763
100.089,27.981067066
100.095,27.980770015
100.1,27.98117799
100.106,27.980886656
100.112,27.981111702
100.118,27.980829223
100.124,27.981165373
100.13,27.980937757
100.136,27.98111109
100.142,27.980760229
100.148,27.981159039
100.154,27.980955609
100.16,27.981156003
100.165,27.98090123
100.171,27.981217336
100.177,27.981033925
100.183,27.981237329
100.189,27.980938345
100.195,27.981216303
100.201,27.980978604
100.207,27.981199555
100.213,27.980799708
100.219,27.981232349
100.225,27.980935456
100.23,27.9811322
100.236,27.980868766
100.242,27.981182513
100.248,27.980948455
100.254,27.981154294
100.26,27.980820411
100.266,27.981138708
100.272,27.980917407
100.278,27.981118728
100.284,27.980767049
100.29,27.981147313
100.296,27.980805861
100.301,27.981009198
100.307,27.980702323
100.313,27.981027797
100.319,27.980816029
100.325,27.981038281
100.331,27.98068682
100.337,27.981072908
100.343,27.9807993
100.349,27.980967771
100.355,27.980652639
100.361,27.981053805
100.366,27.980775903
100.372,27.980950795
100.378,27.980604182
100.384,27.98092163
100.39,27.980665838
100.396,27.980981153
100.402,27.980564945
100.408,27.981029264
100.414,27.980686711
100.42,27.980913246
100.426,27.980575308
100.431,27.981036423
100.437,27.980659591
100.443,27.980926985
100.449,27.980636621
100.455,27.980955238
100.461,27.980753164
100.467,27.980976372
100.473,27.980621524
100.479,27.980944979
100.485,27.980776922
100.491,27.981009963
100.496,27.980679009
100.502,27.981077596
100.508,27.980816983
100.514,27.980993626
100.52,27.980691237
100.526,27.981068605
100.532,27.98085943
100.538,27.981075099
100.544,27.980759727
100.55,27.981118185
100.556,27.980860896
100.561,27.981120756
100.567,27.980780507
100.573,27.981249213
100.579,27.980928208
100.585,27.981197178
100.591,27.980846831
100.597,27.981228448
100.603,27.980980663
100.609,27.981246714
100.615,27.980818948
100.621,27.981203013
100.626,27.980969674
100.632,27.981175496
100.638,27.980865618
100.644,27.981250157
100.65,27.980968619
100.656,27.981199679
100.662,27.980830302
100.668,27.981269008
100.674,27.980999797
100.68,27.981237167
100.686,27.9808906
100.691,27.981285344
100.697,27.980980994
100.703,27.98118971
100.709,27.980880107
100.715,27.981279668
100.721,27.980931271
100.727,27.981207975
100.733,27.980883891
100.739,27.981216045
100.745,27.980989174
100.751,27.981171562
100.757,27.980897017
100.762,27.981200523
100.768,27.980929772
100.774,27.981112809
100.78,27.980801645
100.786,27.981165366
100.792,27.980821371
100.798,27.981041169
100.804,27.980795152
100.81,27.981108338
100.816,27.980908404
100.822,27.981188571
100.827,27.980857598
100.833,27.981209829
100.839,27.980972131
100.845,27.981204498
100.851,27.980867188
100.857,27.981291347
100.863,27.980978722
100.869,27.981253156
100.875,27.98091819
100.881,27.981269966
100.887,27.981049096
100.892,27.981283151
100.898,27.980965195
100.904,27.981326714
100.91,27.981064051
100.916,27.981282163
100.922,27.98101404
100.928,27.981435298
100.934,27.981101652
100.94,27.981339132
100.946,27.980938132
100.952,27.981355681
100.957,27.981058995
100.963,27.98135028
100.969,27.981017208
100.975,27.981340954
100.981,27.98109
100.987,27.981323835
100.993,27.980991937
100.999,27.981376549
101.005,27.981051769
101.011,27.98135129
101.017,27.981009666
101.022,27.981345918
101.028,27.981090742
101.034,27.981410543
101.04,27.981004023
101.046,27.981382234
101.052,27.981079421
101.058,27.981381346
101.064,27.981078702
101.07,27.981467576
101.076,27.981154641
101.082,27.981408001
101.087,27.981043266
101.093,27.981434369
101.099,27.981135271
101.105,27.981474115
101.111,27.981077531
101.117,27.981433566
101.123,27.98117954
101.129,27.981376631
101.135,27.981135406
101.141,27.981472025
101.147,27.981202134
101.152,27.981428111
101.158,27.981156129
101.164,27.981458418
101.17,27.981268979
101.176,27.981522169
101.182,27.981143724
101.188,27.981579078
101.194,27.981244566
101.2,27.981544384
101.206,27.981206097
101.212,27.981639872
101.217,27.981294066
101.223,27.981543992
101.229,27.981251952
101.235,27.981554204
101.241,27.981344356
101.247,27.981620171
101.253,27.981285789
101.259,27.981653534
101.265,27.981325446
101.271,27.981614854
101.277,27.981267641
101.283,27.981676128
101.288,27.981304556
101.294,27.98158565
101.3,27.981217025
101.306,27.98155404
101.312,27.981346507
101.318,27.981633587
101.324,27.981278349
101.33,27.981608716
101.336,27.981390713
101.342,27.981624602
101.348,27.981322885
101.353,27.9817013
101.359,27.981374759
101.365,27.981636579
101.371,27.981343031
101.377,27.981662419
101.383,27.981434086
101.389,27.981730775
101.395,27.981339334
101.401,27.981705618
101.407,27.981440772
101.413,27.981731643
101.418,27.981428025
101.424,27.981791349
101.43,27.981458354
101.436,27.9817836
101.442,27.981465289
101.448,27.981823153
101.454,27.981572319
101.46,27.981861909
101.466,27.981484254
101.472,27.981911979
101.478,27.981569337
101.483,27.981849571
101.489,27.981497074
101.495,27.981811189
101.501,27.981489167
101.507,27.981796194
101.513,27.981493336
101.519,27.981775621
101.525,27.981552021
101.531,27.981845283
101.537,27.981444569
101.543,27.98190161
101.548,27.981541086
101.554,27.981841529
101.56,27.981523313
101.566,27.981943255
101.572,27.98157308
101.578,27.981872482
101.584,27.981543501
101.59,27.981883923
101.596,27.981630119
101.602,27.981887051
101.608,27.981500403
101.613,27.981976744
101.619,27.981670837
101.625,27.981975437
101.631,27.981628338
101.637,27.982048224
101.643,27.981732055
101.649,27.982019892
101.655,27.981691212
101.661,27.981987806
101.667,27.981742424
101.673,27.982022949
101.678,27.981612562
101.684,27.982055425
101.69,27.981697224
101.696,27.981996146
101.702,27.981629691
101.708,27.982010392
101.714,27.981673438
101.72,27.982002228
101.726,27.981628681
101.732,27.981937985
101.738,27.981740519
101.743,27.982030964
101.749,27.981629497
101.755,27.982097449
101.761,27.981764673
101.767,27.982010667
101.773,27.981715958
101.779,27.982048067
101.785,27.981735005
101.791,27.982102125
101.797,27.981822617
101.803,27.982108331
101.809,27.981933946
101.814,27.982193841
101.82,27.981819194
101.826,27.982202116
101.832,27.981940178
101.838,27.982135277
101.844,27.981850991
101.85,27.982147163
101.856,27.981753767
101.862,27.982149536
101.868,27.981825944
101.874,27.982094917
101.879,27.981848143
101.885,27.982176716
101.891,27.981727222
101.897,27.982118773
101.903,27.981843856
101.909,27.982118617
101.915,27.981765712
101.921,27.982142675
101.927,27.98184967
101.933,27.982207407
101.939,27.98185922
101.944,27.982156454
101.95,27.981933013
101.956,27.982214511
101.962,27.981833637
101.968,27.982263786
101.974,27.981997102
101.98,27.982316072
101.986,27.981984774
101.992,27.982343551
101.998,27.982020631
102.004,27.982329841
102.009,27.981969625
102.015,27.982259871
102.021,27.98202987
102.027,27.982243819
102.033,27.981825718
102.039,27.982234025
102.045,27.981965546
102.051,27.982225485
102.057,27.981864985
102.063,27.982249278
102.069,27.981860817
102.074,27.982264221
102.08,27.981897133
102.086,27.982233263
102.092,27.981969458
102.098,27.982299709
102.104,27.981869247
102.11,27.982281187
102.116,27.982096141
102.122,27.9823043
102.128,27.98200713
102.134,27.982340745
102.139,27.982004535
102.145,27.982396232
102.151,27.982106702
102.157,27.982408517
102.163,27.98214529
102.169,27.982483559
102.175,27.98207506
102.181,27.9824257
102.187,27.982125663
102.193,27.982375557
102.199,27.982027601
102.204,27.982337467
102.21,27.981941066
102.216,27.982357092
102.222,27.982008296
102.228,27.982294926
102.234,27.981985774
102.24,27.982350924
102.246,27.98196428
102.252,27.9823341
102.258,27.981987487
102.264,27.982336631
102.27,27.982030266
102.275,27.982358614
102.281,27.981988188
102.287,27.982386067
102.293,27.982078124
102.299,27.982372624
102.305,27.982040829
102.311,27.982449071
102.317,27.982045082
102.323,27.982448042
102.329,27.982147895
102.335,27.982498774
102.34,27.982141233
102.346,27.982538821
102.352,27.982106877
102.358,27.982533461
102.364,27.982128559
102.37,27.982459481
102.376,27.982061121
102.382,27.982414043
102.388,27.982036445
102.394,27.982391322
102.4,27.982023187
102.405,27.982425112
102.411,27.982054634
102.417,27.982413577
102.423,27.981970172
102.429,27.982409233
102.435,27.981994422
102.441,27.982372169
102.447,27.982042701
102.453,27.98243472
102.459,27.982036408
102.465,27.982415808
102.47,27.98207745
102.476,27.982470028
102.482,27.982066896
102.488,27.982436431
102.494,27.982084551
102.5,27.982465757
102.506,27.982141525
102.512,27.982486232
102.518,27.982187884
102.524,27.982558961
102.53,27.982134502
102.535,27.982488135
102.541,27.982216078
102.547,27.982527128
102.553,27.982062308
102.559,27.98243448
102.565,27.982086279
102.571,27.982416636
102.577,27.982078753
102.583,27.982419131
102.589,27.982077374
102.595,27.982449074
102.6,27.98204046
102.606,27.982371606
102.612,27.982086316
102.618,27.982385228
102.624,27.982030603
102.63,27.982440382
102.636,27.982044696
102.642,27.982400426
102.648,27.982106457
102.654,27.982425539
102.66,27.982045094
102.665,27.982455228
102.671,27.98205754
102.677,27.982407793
102.683,27.982193438
102.689,27.982524043
102.695,27.982147186
102.701,27.982508193
102.707,27.982198009
102.713,27.982555012
102.719,27.982192638
102.725,27.982487597
102.73,27.982115079
102.736,27.982403385
102.742,27.982054331
102.748,27.982349102
102.754,27.982125851
102.76,27.982393796
102.766,27.981995304
102.772,27.982393237
102.778,27.981985661
102.784,27.982320403
102.79,27.982036896
102.796,27.982328243
102.801,27.981965073
102.807,27.982357558
102.813,27.981955166
102.819,27.982290933
102.825,27.9820292
102.831,27.982316784
102.837,27.982069649
102.843,27.982347881
102.849,27.98200977
102.855,27.982326131
102.861,27.982156901
102.866,27.982364966
102.872,27.982132604
102.878,27.98242417
102.884,27.982100155
102.89,27.982385361
102.896,27.982153875
102.902,27.982384447
102.908,27.982140371
102.914,27.98232327
102.92,27.982018077
102.926,27.982223362
102.931,27.982061302
102.937,27.982244786
102.943,27.981990811
