time_s,Ux,Uy,Uz,T,p_rgh
28.8249,0.008644363751,0.006288593024,0.006037884747,0.003349542069,0.03805475607
28.9083,0.007366803,0.005565797483,0.004955992611,0.003345482894,0.03647301157
28.9917,0.00732244847,0.00551967183,0.004947169421,0.003338664327,0.03597058773
29.0751,0.009278658298,0.006838320475,0.005399320767,0.003340811898,0.0435770775
29.1592,0.01037051141,0.00751724564,0.007399302962,0.003344632975,0.03821298293
29.2426,0.007519350516,0.005700386945,0.004963785123,0.003315233186,0.03497263271
29.3266,0.007558782011,0.005625847045,0.004977951568,0.003327188107,0.034582224
29.4106,0.0074427866,0.005533359445,0.004953261538,0.003319066146,0.03408381415
29.4947,0.007435711194,0.005494097681,0.00497484453,0.00331173131,0.03392625912
29.5787,0.009669751687,0.006813613199,0.005368306751,0.003310129264,0.0418778826
29.6628,0.01049314159,0.007375568521,0.007285149994,0.0032941769,0.03676935468
29.7468,0.007740889082,0.005589030276,0.004999893598,0.003278987693,0.03405648807
29.8309,0.007726496738,0.005458038262,0.004970363351,0.003272003656,0.03384137296
29.9149,0.007590121405,0.005347783156,0.004946014428,0.003254472856,0.03348214811
29.9989,0.00754097581,0.00529454765,0.004960201255,0.003245809856,0.03336748721
30.083,0.009677125559,0.006578568801,0.005287068212,0.003232431092,0.04165934086
30.167,0.01050127211,0.007109602217,0.007103028443,0.003205062286,0.03630614107
30.2511,0.007677929086,0.005350487094,0.004966160528,0.003181360472,0.03338766272
30.3351,0.007627978919,0.005202445994,0.004934609199,0.003166732188,0.03306476813
30.4192,0.007487077454,0.005071257019,0.004905334898,0.003144971831,0.03259377336
30.5032,0.007431389634,0.005002682015,0.004906652302,0.003122505436,0.03227004049
30.5872,0.007421568267,0.004942443208,0.004909140396,0.003100219084,0.03198987119
30.6713,0.009585463557,0.00622284229,0.005181268824,0.00309775676,0.040139725
30.7553,0.01042658858,0.006716372272,0.006939668581,0.003059133169,0.03483372078
30.8394,0.007567572432,0.004998576115,0.00493892805,0.003040842223,0.03203271703
30.9234,0.007523293239,0.004876297122,0.004935284038,0.003022594642,0.0316066106
31.0067,0.007344612992,0.004726658438,0.004883242059,0.002980543854,0.03100687497
31.09,0.007308730383,0.004669042548,0.004895580446,0.002962853871,0.03072015491
31.1732,0.007296086693,0.004622017225,0.004909236059,0.002944375927,0.03055796256
31.2565,0.007292237556,0.004581302462,0.004920871697,0.002932291582,0.03031614778
31.3398,0.007279187909,0.004544673339,0.004921566724,0.002915397668,0.0299866215
31.423,0.007277224548,0.004512057495,0.004933202708,0.00290446951,0.02976012224
31.5063,0.007275440437,0.004477264239,0.004942778967,0.002889387177,0.02971337951
31.5888,0.007197503989,0.004409194696,0.004903343317,0.002862502453,0.02948471778
31.6712,0.007190213016,0.004386203294,0.00490325156,0.002851567038,0.02933729779
31.7537,0.007189274945,0.004362432111,0.004905022634,0.002854639653,0.02927187048
31.837,0.007247123455,0.004379301589,0.004936312492,0.002871227351,0.02950626948
31.9194,0.007170931523,0.004321214053,0.004890222407,0.002849085826,0.02944679697
32.0028,0.007240008017,0.004337717565,0.004929289147,0.002870230808,0.0296432742
32.0861,0.00723038011,0.00432222449,0.004908942666,0.002876006901,0.02961444982
32.1694,0.007227561939,0.004309247695,0.004900180686,0.002873881602,0.02965951677
32.2527,0.007224560845,0.004296718783,0.004885439711,0.00287979684,0.02977201566
32.336,0.007207160494,0.00428360063,0.004859296965,0.002877939552,0.0297732947
32.4193,0.00719141386,0.00427574283,0.004847548305,0.002883264843,0.02987168212
32.5026,0.007183204373,0.004263971516,0.00483058914,0.002884545826,0.02993356335
32.5859,0.007162806462,0.004248657057,0.004801677761,0.002890194347,0.02993833543
32.6692,0.007148266552,0.004236944739,0.004781264921,0.002889995781,0.02992499005
32.7535,0.007202471475,0.004271352317,0.004800839059,0.002925720239,0.03010429671
32.8377,0.007182104889,0.004264777279,0.004770142744,0.002927787,0.03014966673
32.922,0.00716466679,0.00425950437,0.004744512861,0.00293487706,0.03017600574
33.0062,0.007148427584,0.004251811965,0.00471789222,0.002935837155,0.03012752791
33.0905,0.007134663777,0.004245450845,0.00468310968,0.002940715708,0.03020206535
33.1748,0.007120862199,0.004240167134,0.004660239997,0.002943872121,0.03021152613
33.2601,0.007194788479,0.004281192554,0.004683708059,0.002982754887,0.03069148323
33.3454,0.007186508858,0.004275683308,0.004654088299,0.002987404268,0.03087810985
33.4307,0.007179086837,0.004268258663,0.004627246999,0.002990849215,0.03113498784
33.516,0.007163509369,0.004265040834,0.004606432476,0.002995936246,0.03133331693
33.6013,0.007153185883,0.004259704455,0.004581000806,0.003001081896,0.03158379568
33.6867,0.007134431089,0.004252307852,0.004555035484,0.003004125865,0.03180971961
33.772,0.007116983922,0.004249280002,0.004539039578,0.003006590854,0.03196380329
33.8573,0.009697560905,0.005665171399,0.005125069836,0.003020671093,0.04168890089
33.9438,0.01028401144,0.005885198868,0.006401208963,0.003070211795,0.03631570023
34.0303,0.007311676496,0.004558017739,0.004636429001,0.003059728612,0.03325233756
34.1168,0.007252044162,0.004540781056,0.00466591614,0.003054982424,0.03334951523
34.2034,0.007142902824,0.004414015007,0.00455659278,0.003050394513,0.03327078885
34.2899,0.00959648033,0.005681905508,0.00510021565,0.003063269067,0.04272844929
34.3764,0.01004510978,0.00584895461,0.006320749511,0.003069116028,0.03718027591
34.4629,0.007216983151,0.004555157077,0.004604425603,0.003062787965,0.03441539448
34.5494,0.007154235839,0.004520534166,0.004639591383,0.003052166345,0.03460454467
34.6359,0.009361066261,0.005605986261,0.005046802162,0.003060440453,0.04388428192
34.7225,0.009895924606,0.005840908363,0.00633750375,0.003059138002,0.0381734914
34.809,0.007140283082,0.004536042217,0.004597095169,0.003046015123,0.03540292281
34.8955,0.009088729433,0.005550758935,0.005029955343,0.003041796069,0.04438413181
34.9835,0.009866869393,0.005888133336,0.006395882887,0.003087017904,0.03894880897
35.0715,0.009032917279,0.005286175097,0.005194079953,0.003071937713,0.04012674894
35.1595,0.009673282973,0.005740574229,0.005317839867,0.003069805928,0.04361206438
35.2475,0.01095259332,0.006415765413,0.006381147682,0.003065319919,0.04293596603
35.3355,0.009446359284,0.00579354577,0.006210231049,0.003052035133,0.03962852435
35.4235,0.00858046354,0.005475935238,0.005116137553,0.003037587317,0.04503121985
35.5116,0.01054641691,0.006256579417,0.006193029348,0.003031652386,0.04360320227
35.5996,0.01065336741,0.006409167531,0.006403784376,0.003018576561,0.04315173312
35.6876,0.01031377029,0.006260562496,0.006160971443,0.003005867748,0.04314585486
35.7756,0.01010438759,0.006168998147,0.006047110722,0.002995044713,0.04323862615
35.8636,0.01001236156,0.006141340263,0.006023212587,0.002982389094,0.04344437074
35.9516,0.009907505433,0.006110299866,0.005988762925,0.002971888606,0.04358956401
36.0396,0.009836721437,0.006082184497,0.005984975588,0.002961298411,0.04367655294
36.1276,0.009778124863,0.006059399742,0.005977061525,0.002951248643,0.04391902785
36.2156,0.01400461146,0.008793839687,0.009714837297,0.003018632408,0.04773739344
36.3036,0.01720827144,0.009880160547,0.0112194625,0.002960503264,0.04811245516
36.3916,0.01004846926,0.006564978269,0.007203122972,0.002930843486,0.04314197666
36.4796,0.008183994855,0.005190068072,0.005023082469,0.002900586372,0.04664203639
36.5677,0.009772135672,0.005993522387,0.006036313857,0.002891326247,0.04513407715
36.6557,0.01006436633,0.006275383892,0.006427764082,0.002880905377,0.04479551298
36.7437,0.009770170531,0.006124337511,0.006204599615,0.002869122364,0.04477075237
36.8317,0.009592029514,0.006019081994,0.006085262089,0.002857399449,0.04476688053
36.9197,0.009498059985,0.005963076053,0.006046294651,0.00284463505,0.04481935347
37.0077,0.009423903796,0.005926497211,0.00602426885,0.002833624924,0.04489638745
37.0957,0.01389189975,0.008698522921,0.009637920704,0.002880440663,0.04830090968
37.1837,0.01672456774,0.009845091672,0.011385157,0.00283637167,0.04912646511
37.2717,0.009735202541,0.006467817215,0.007256798541,0.002820152465,0.04374828409
37.3597,0.007905313376,0.004993096181,0.004968891327,0.002785988572,0.04718274029
37.4449,0.009070605086,0.005654593429,0.005897363008,0.002686303889,0.04495296193
37.5301,0.009352228383,0.005973019784,0.00626553703,0.002677909609,0.04411758086
37.6152,0.00903542045,0.005793514227,0.00604284076,0.002659991995,0.04402202708
37.7004,0.008829778494,0.005680692351,0.005913249269,0.002652766723,0.04388200295
37.7856,0.008719506732,0.005626325024,0.005870886783,0.002636199942,0.04380485059
37.8708,0.008625349267,0.0055896911,0.005841668309,0.002633577783,0.04386200467
37.9559,0.008547056714,0.005557102007,0.00582120966,0.002613585478,0.04387974758
38.0411,0.008473517504,0.005531697247,0.005796593741,0.002611556668,0.04389250326
38.1263,0.0084174557,0.005512243085,0.005778101597,0.002594123622,0.04390544309
38.2114,0.008374134092,0.005501942638,0.005767793244,0.002592806441,0.04391978142
38.2966,0.008299739223,0.005481426658,0.00575488308,0.002576751644,0.04397342756
38.3818,0.00826135618,0.005475751422,0.005747769899,0.002574388618,0.0440247393
38.4669,0.008206913283,0.005459441491,0.005740403252,0.002560147188,0.04407468816
38.5521,0.008174379201,0.005461861259,0.005733235035,0.002559097897,0.04403838189
38.6373,0.00811656671,0.005447831079,0.005727858604,0.00254343463,0.04404569006
38.7225,0.008094580286,0.005446287515,0.005724816314,0.002544506896,0.04405751549
38.8076,0.008058825734,0.005451052387,0.005720209378,0.002528679305,0.04403174214
38.8928,0.008027025946,0.005455697769,0.005722907841,0.002526663871,0.04400551346
38.978,0.007995236329,0.005457972752,0.005721993602,0.002512381125,0.04396247999
39.0631,0.007962826646,0.005461252839,0.005717665647,0.00251052611,0.04386158637
39.1483,0.007936660349,0.005469933026,0.005712835398,0.002496577835,0.04376648072
39.2335,0.007912046764,0.005480033468,0.005711107589,0.002493963305,0.043662536
39.3186,0.007481262263,0.005215345443,0.005597023466,0.002487382739,0.04158016587
39.4038,0.007088694638,0.004810441347,0.005015752254,0.002473252325,0.04256090059
39.489,0.007633133066,0.005170155703,0.005256550341,0.002449241074,0.04456888638
39.5742,0.007828261865,0.005432943377,0.005894011728,0.002453787969,0.04152228356
39.6593,0.007365824848,0.004992191699,0.00519453143,0.002434698424,0.04212058825
39.7445,0.007650364948,0.005246784561,0.005281609354,0.002411682562,0.0438231996
39.8297,0.007953180717,0.005558869864,0.005974866903,0.002410130676,0.04060880515
39.9148,0.007133111654,0.004761901604,0.005085775854,0.00240378972,0.03700233065
40.0,0.006292696621,0.004503067751,0.004666426485,0.002373067889,0.03987278636
40.082,0.007717828682,0.005279744813,0.00528269819,0.002275289077,0.04216751182
40.1639,0.008041285266,0.005714756433,0.006111831109,0.002268896468,0.03830086966
40.2456,0.007023809226,0.004752819809,0.004985266407,0.002253601156,0.03439491692
40.3272,0.005971955071,0.004395882628,0.004482224804,0.002226834186,0.03726140908
40.4088,0.007413884171,0.005066319134,0.0051200406,0.002218886659,0.03814155337
40.4901,0.006833615187,0.00467016038,0.004903392423,0.002205398617,0.03284679144
40.5714,0.005888154991,0.004341503321,0.004368829504,0.002191127597,0.03590547787
40.6527,0.007463790696,0.005131300841,0.00513394376,0.002183258608,0.03727927174
40.7336,0.006861585785,0.004716331345,0.004914241234,0.002172418179,0.03195036145
40.8146,0.005856106274,0.004359741038,0.004339318011,0.002158752389,0.03503362073
40.8956,0.007498223986,0.005177581392,0.005146091621,0.002155023263,0.03632909734
40.9765,0.006908579533,0.004774470736,0.004926622803,0.002149085376,0.03116523293
41.0575,0.005866684556,0.00439739213,0.004343980279,0.002140908893,0.03446385872
41.1384,0.007543203109,0.005232271918,0.005158539394,0.002140609943,0.03598989708
41.219,0.006933346537,0.004803762971,0.004916734832,0.002125656747,0.03074878066
41.2996,0.005206602292,0.003941128763,0.003999607459,0.002112596094,0.02881386139
41.3802,0.005909307073,0.004423558086,0.004341194629,0.002107813756,0.03382707222
41.4608,0.007640291372,0.005307382707,0.005222943116,0.002109263139,0.03547671489
41.5414,0.007067354307,0.004885122398,0.004974175432,0.002100826582,0.03038615767
41.622,0.005264257706,0.003964835735,0.00399488422,0.002088557063,0.02846280322
41.7026,0.005191910102,0.003898489272,0.003956162702,0.002076998584,0.02810504483
41.7832,0.005980777492,0.004417919527,0.004292225829,0.002077398386,0.03319376457
41.8639,0.007790198773,0.005405357984,0.00530302365,0.002076831253,0.03517515733
41.9441,0.007185215004,0.004934301632,0.005009175809,0.002058878989,0.0300860552
42.0243,0.005349352505,0.003991945301,0.003971117003,0.002047730896,0.02820796867
42.1046,0.005280724602,0.003927953328,0.003944706017,0.002041266926,0.02788815546
42.1848,0.00522131369,0.003848661458,0.003889097299,0.002032443052,0.02769718705
42.2651,0.005212174954,0.00381434015,0.003883630944,0.002031752881,0.02760937622
42.3453,0.006122181595,0.004462321653,0.004277350573,0.002033247341,0.03300312657
42.4256,0.007962334955,0.00551911999,0.005374359262,0.002037932388,0.03523741991
42.5058,0.007370854537,0.005017761218,0.00508442823,0.002024822922,0.03034849141
42.5861,0.005518480727,0.004058582892,0.004000253909,0.002022181766,0.02842302669
42.6663,0.005458317487,0.003992119969,0.003982472024,0.002013771209,0.02813475379
42.7466,0.005399033268,0.003910151567,0.003918095803,0.002012628395,0.02801428014
42.8268,0.005390484631,0.00388142808,0.003899132461,0.002007214822,0.02797251359
42.9071,0.005393046654,0.003872880695,0.003891742714,0.002004448861,0.02791045876
42.9873,0.005404233926,0.003870426749,0.003884219846,0.001994590332,0.02783919777
43.0676,0.005413580177,0.003867932651,0.003883005004,0.001991143311,0.02770916764
43.1478,0.006347434319,0.004551175794,0.004298305727,0.001990090904,0.03296901684
43.2281,0.008111006941,0.005586170662,0.005418071519,0.001989259415,0.03496115379
43.3083,0.007552651485,0.005055159449,0.005107891856,0.001973960011,0.0298752731
43.3886,0.005748569344,0.00409484802,0.004016792598,0.001967765769,0.02779339927
43.4688,0.005695469568,0.004024538811,0.003996612259,0.001956914432,0.02737850278
43.5491,0.005624809485,0.003936279673,0.003923261339,0.001951644539,0.02695308128
43.6293,0.005615303877,0.003900201424,0.003899603634,0.00194011979,0.02667833483
43.71,0.006497895177,0.004559203724,0.00429561333,0.001953033046,0.03176677362
43.7906,0.008170325364,0.005539871808,0.005382011237,0.001947968976,0.03378075565
43.8712,0.007686068029,0.00501901414,0.005087965448,0.001937504364,0.02873489031
43.9519,0.005964619676,0.004078214058,0.00401499436,0.001925179192,0.0265933495
44.0325,0.005901484,0.00399883069,0.003985613398,0.001919144049,0.02615302015
44.1132,0.006567416822,0.00452924703,0.004267481964,0.001916344693,0.03093563537
44.1938,0.008143309287,0.005452815905,0.005305091618,0.00191418154,0.03283039227
44.2749,0.007781262542,0.004991090274,0.005068983299,0.0019109952,0.02811145033
44.3559,0.006103563847,0.004054688008,0.004006751844,0.001903213323,0.026199022
44.437,0.006676268597,0.00456360844,0.004280123403,0.001896929225,0.03093649559
44.5181,0.008176729527,0.005417829425,0.005244539254,0.001895251391,0.03266335547
44.5991,0.007820178811,0.004956258518,0.005023896321,0.001881927866,0.02792606171
44.6802,0.006185425293,0.00403656538,0.003958492809,0.001873603947,0.02606006849
44.7612,0.006714569736,0.004526798428,0.004209623173,0.001868813001,0.0307771842
44.8423,0.00821040471,0.00538348219,0.005196848396,0.001864010875,0.0325073988
44.9233,0.007871026119,0.004938719892,0.004974085388,0.001853130892,0.02782653476
45.0044,0.006713774627,0.004520673169,0.004116357996,0.001850875768,0.03095983301
45.0855,0.008197223236,0.005335666187,0.00505809846,0.001844741475,0.0325498022
45.1665,0.007875899054,0.004918858773,0.004902721625,0.001835838935,0.02778654234
45.2476,0.00673897352,0.004525065638,0.004068598435,0.001832060039,0.03092643115
45.3286,0.008206152121,0.005319323524,0.005010137777,0.001827621724,0.03251455632
45.4097,0.007885106967,0.004907245175,0.004845131018,0.001816653182,0.02777098305
45.4912,0.00677597485,0.004528306785,0.004033253584,0.001825294904,0.03094938476
45.5727,0.008231580257,0.00531136694,0.004982440574,0.001821156162,0.03246305774
45.6542,0.007905270761,0.004905019868,0.004819708394,0.00180881582,0.02761908767
45.7357,0.006752762361,0.004504471921,0.003981603579,0.001807096299,0.03080401348
45.8172,0.008235392342,0.005291876722,0.004941696717,0.001805294387,0.03226195774
45.8987,0.007898210652,0.004881239726,0.004790517362,0.001791548754,0.02749721464
45.9798,0.006708504857,0.004452441608,0.003918616125,0.001782355331,0.03058499264
46.0608,0.008200918759,0.005237092286,0.004892774102,0.001776981879,0.03201926706
46.1419,0.007844595376,0.004828362934,0.004746776342,0.001763753883,0.02718857679
46.2229,0.007100031256,0.00471220056,0.004104738178,0.001765660714,0.03240127872
46.304,0.008602338419,0.005593619565,0.00523143326,0.001768919601,0.03280183997
46.3845,0.008511736395,0.005601722952,0.005843565663,0.001745067865,0.02855639487
46.4651,0.006593502573,0.004254755464,0.003886038691,0.001738007115,0.02745460384
46.5456,0.007327625887,0.004842530387,0.004150609477,0.001749153691,0.03387272228
46.6262,0.008403078024,0.005499970233,0.00580232726,0.001734958398,0.02819960133
46.7063,0.006794992088,0.00454568857,0.003999909705,0.001726003511,0.03140775654
46.7864,0.008067617282,0.00522380716,0.004860867522,0.001735395971,0.03229176567
46.8665,0.008274406508,0.005441832427,0.005707052426,0.001719402122,0.02792749849
46.9465,0.006436022973,0.004188938426,0.003858194893,0.001715990289,0.02702035051
47.0261,0.007107595117,0.004720074486,0.004079754092,0.001721913548,0.03334267888
47.1057,0.008532993578,0.005588551192,0.005705434579,0.001714904005,0.02941290803
47.1853,0.007769905714,0.005000134055,0.004697030667,0.001710954093,0.03052520749
47.2649,0.007558028629,0.004752006423,0.004452655018,0.001713046744,0.02815834378
47.3445,0.007767791367,0.004978234186,0.004663472976,0.001715242507,0.03099458272
47.4241,0.007849479128,0.004923699705,0.004654885696,0.001711869153,0.02816771321
47.5037,0.007821743696,0.005037363088,0.004730961688,0.00171375544,0.03107435301
47.5833,0.007789912571,0.00490455416,0.004640627837,0.001712946589,0.02817316131
47.6629,0.007795836729,0.005038279117,0.004719772259,0.001711769889,0.03125240679
47.7425,0.007816102454,0.004944281792,0.004688406987,0.001713609554,0.02840541162
47.8221,0.007814408919,0.005068701232,0.004754802888,0.00171281762,0.031435151
47.9017,0.007785445565,0.004946631473,0.004688404602,0.00171399733,0.02849275754
47.9813,0.007803300913,0.005084692909,0.004765075818,0.001711476573,0.0315318995
48.0609,0.007784013759,0.004971107486,0.004719871056,0.001711479751,0.02860587446
48.1405,0.007808822276,0.005098594581,0.004782288826,0.001712683184,0.03165174399
48.22,0.007775701987,0.004974444188,0.004732715863,0.001709916945,0.02874879297
48.2996,0.007811526338,0.005109479307,0.004795045946,0.001710556489,0.03184082637
48.3792,0.007770093555,0.004979134046,0.004754901879,0.001707158009,0.02885318603
48.4588,0.007819551468,0.005098487425,0.00481039899,0.001704460101,0.03188454648
48.539,0.007833906987,0.004993761543,0.004781204846,0.001712448169,0.02899489801
48.6191,0.007860911848,0.005107218752,0.004826493636,0.001709613447,0.03208752593
48.6993,0.007838102365,0.004986356916,0.004803032135,0.001707217066,0.02915195071
48.7794,0.007906175951,0.005097346072,0.004833116328,0.001703139037,0.0321339965
48.8601,0.007933006026,0.004991292417,0.004824578251,0.001708789885,0.02928843269
48.9409,0.007957073568,0.005084271253,0.004842739061,0.001708810365,0.03232375805
49.0222,0.008001592265,0.004999466892,0.00485682103,0.001713939898,0.02955720775
49.1035,0.008056783253,0.005093670906,0.004863502111,0.001715034096,0.03269872629
49.1848,0.008029451617,0.004961557661,0.004834209563,0.001709161432,0.02983991572
49.2668,0.008107392562,0.005093222084,0.004871980094,0.001722324526,0.03297834748
49.3487,0.008114464639,0.004993902228,0.004870602851,0.001715017828,0.03017991576
49.4306,0.008151073185,0.005097845116,0.004868024293,0.001716352976,0.03311617786
49.5126,0.008131132709,0.004995547911,0.004851330401,0.001710049232,0.03038492523
49.5951,0.008180690393,0.005131005757,0.004895639601,0.001727513294,0.03353677454
49.6777,0.008216858637,0.005048059634,0.004904087,0.00171900462,0.03082430605
49.7603,0.008240371086,0.005150740092,0.004891738274,0.00172224255,0.03387026105
49.8429,0.008422454614,0.00524888553,0.005065027086,0.00171282609,0.03300214965
49.9261,0.008276339145,0.005271287651,0.005201662064,0.00172924954,0.03331426429
50.0094,0.00829801625,0.005179876522,0.004974826287,0.001719311405,0.03313773461
50.0926,0.008120004977,0.005163868833,0.005050272999,0.001723223435,0.03334828553
50.1759,0.008444221263,0.005316209338,0.004863661235,0.001719490665,0.03578500408
50.2591,0.008656361994,0.005576666364,0.005646999638,0.001718641591,0.03303939345
50.3424,0.008100835803,0.005063898918,0.004778241013,0.001714315066,0.03410694186
50.4257,0.008330668423,0.005209839019,0.004740062477,0.001708601145,0.03620740704
50.5089,0.008729382054,0.00558821004,0.005675501148,0.001707393756,0.03312856082
50.5922,0.008173966312,0.00504749039,0.004790058691,0.001701041492,0.03416267168
50.6754,0.008370901058,0.00517222514,0.004742384889,0.001697551079,0.03623250936
50.7587,0.008774878092,0.005568546902,0.005680579205,0.001696615892,0.03317975997
50.8419,0.008189262306,0.005001439395,0.004777428935,0.001693272933,0.03421157399
50.9252,0.008394710732,0.005129891032,0.004735131361,0.001689238444,0.03631972457
51.0077,0.008694035963,0.005495584068,0.005631107555,0.001674486638,0.03320750996
51.0902,0.008157279234,0.004939830664,0.004743617836,0.001671436925,0.03430793651
51.1727,0.008306539659,0.005039409267,0.004682439299,0.001667618541,0.03634199117
51.2544,0.008616448453,0.005433237691,0.005592105408,0.001656390747,0.03326507108
51.3361,0.008087405313,0.00486611795,0.004703578138,0.001651086422,0.03422481404
51.4179,0.008206212847,0.004950201173,0.004619143999,0.00164579378,0.03618885791
51.4996,0.008575645782,0.005408069869,0.005583649183,0.001647099272,0.03325225324
51.5806,0.007977808292,0.004784471162,0.004641025824,0.001628071896,0.03418997073
51.6615,0.008085835347,0.00486124417,0.004549037715,0.001617850274,0.03617599366
51.7425,0.008774809929,0.005496905186,0.005518551308,0.001615934788,0.03478953068
51.8234,0.008075327901,0.005208355984,0.005516202317,0.001622246733,0.03107038255
51.9044,0.00686681929,0.004384677653,0.004066445905,0.001598719828,0.03704588
51.9854,0.008648661771,0.005352978147,0.005320151524,0.00159636909,0.0348091167
52.0663,0.008545028868,0.005439366181,0.005597533481,0.001597577834,0.03243713749
52.1464,0.007654754013,0.004593484942,0.004382500614,0.001574245855,0.033440246
52.2266,0.008054353368,0.004796515203,0.004424607874,0.001558146799,0.03541279198
52.3067,0.008375989743,0.00527338875,0.005361143424,0.001562210989,0.03217968374
52.3869,0.008130861611,0.004864342288,0.004464603473,0.001542838563,0.03475723732
52.467,0.008172178278,0.005149019226,0.00514843463,0.001548074763,0.03173558443
52.5471,0.007989184138,0.004747333188,0.00448274043,0.001538554471,0.03284849235
52.6273,0.00789831642,0.004747621229,0.004290215215,0.001522979581,0.03472515438
52.7074,0.008533655885,0.005392261729,0.005234070969,0.00151700361,0.03310871238
52.7876,0.007974083003,0.005175791342,0.005260463827,0.001532468714,0.02949368571
52.8677,0.006706136418,0.004325109812,0.003847512301,0.001501857019,0.03558702075
52.9478,0.008390856466,0.005272769754,0.00501481172,0.001501565126,0.03333425279
53.028,0.008059480456,0.005295619832,0.005376555449,0.001515183672,0.02946126181
53.1081,0.006662363974,0.004333818887,0.003800205244,0.001485654709,0.03537258315
53.1882,0.008367596035,0.005296856005,0.004986537116,0.001482890931,0.0331893066
53.2684,0.008032491844,0.005330273629,0.005364398314,0.001499992367,0.02929475864
53.3485,0.006536104135,0.004168560649,0.00368196049,0.001467885661,0.03265284994
53.4287,0.007729949806,0.004876608003,0.004352019839,0.001465915678,0.03348555208
53.5088,0.00822467829,0.005397852378,0.005261488696,0.00147174306,0.03065204233
53.5889,0.007622976088,0.00473107585,0.004244530497,0.001468170842,0.03201763311
53.6691,0.007682392273,0.004815165695,0.004156563423,0.001452949259,0.0340105845
53.7492,0.008063460115,0.005313161753,0.005104969646,0.001462997303,0.03090885369
53.8294,0.007393405259,0.004643667241,0.004336911336,0.001456964313,0.02943194895
53.9095,0.006539895138,0.004262761835,0.003691945652,0.001440741747,0.03182286286
53.9896,0.00763501714,0.004950108928,0.004423857584,0.001439765548,0.0329996482
54.0698,0.007910881963,0.00531804519,0.005139781333,0.001451543477,0.030521904
54.1499,0.00718438792,0.004581610976,0.004270025593,0.001447672787,0.0295079786
54.23,0.006403986532,0.004243047457,0.003680054361,0.00143323421,0.03203828035
54.3102,0.007472799935,0.004906749006,0.004393889905,0.001433777021,0.03323167388
54.3903,0.00749354694,0.005153286718,0.005165410741,0.001451379501,0.02904587163
54.4705,0.006114119518,0.004207385617,0.003645510916,0.001427148486,0.03257467828
54.5506,0.007343215329,0.004857419573,0.004320592652,0.001428346609,0.03358070341
54.6307,0.007798467945,0.005327183571,0.005190020064,0.001437990648,0.03085365525
54.7109,0.006919223737,0.004417659861,0.00413879884,0.001436380752,0.0277727731
54.791,0.006136208052,0.00426236901,0.003657639073,0.001420020691,0.03322173021
54.8711,0.00753519632,0.005008891224,0.004526399741,0.001420167815,0.03370946142
54.9513,0.007543848985,0.005263133322,0.005343072782,0.001435398071,0.02926552323
55.0327,0.005865179242,0.004167478293,0.003626580363,0.001437400179,0.03097602007
55.1141,0.007421045015,0.004938163383,0.004231211083,0.001438754395,0.0349339002
55.1956,0.007639463631,0.005339269132,0.005433007341,0.001447546541,0.02942020859
55.277,0.005423882476,0.003792681701,0.00343577006,0.001430704163,0.0264261548
55.3584,0.00641077735,0.004584855866,0.003735773665,0.001429615133,0.0363788297
55.4399,0.008123115183,0.00555856672,0.005515304098,0.001431772258,0.0313542597
55.5213,0.007025363758,0.004549279144,0.004317668903,0.001432590088,0.02776589819
55.6027,0.006088196036,0.004246310744,0.003617174225,0.001422014081,0.0312954398
55.6842,0.007571968224,0.004930588778,0.004424092877,0.001421007016,0.03262317157
55.7656,0.007020616426,0.004495947356,0.004290320918,0.001416165614,0.02734744237
55.847,0.006001433311,0.004165954288,0.003523981817,0.001408468472,0.03091940533
55.9285,0.00760532975,0.004932601234,0.0044468763,0.0014086034,0.03254270041
56.0099,0.00710254705,0.004511876001,0.004313708021,0.001405783063,0.02730670601
56.0913,0.006010048414,0.004154611486,0.003501017754,0.001395106635,0.03079443942
56.1727,0.007633787455,0.004923257019,0.004451134292,0.001399151327,0.03236745119
56.2542,0.00715100408,0.00451697061,0.004313046056,0.001392405356,0.02703442052
56.3356,0.006023730637,0.004151184689,0.003487208027,0.001385486552,0.03045644052
56.417,0.00764497077,0.004914519662,0.00444325841,0.0013842293,0.03207495751
56.4985,0.007180678067,0.004510410312,0.004307410952,0.001379923464,0.02675598666
56.5799,0.006031688325,0.004143230498,0.003472847399,0.001370961649,0.03028677908
56.6613,0.007640989793,0.004902770179,0.004440528884,0.001374408102,0.03199885109
56.7428,0.007195010241,0.004504791888,0.004293485319,0.00137094185,0.02667505854
56.8242,0.006034705701,0.004137956007,0.003469663849,0.001362512232,0.03024234976
56.9056,0.007624700739,0.004889985673,0.00442876116,0.001362454817,0.03180207096
56.9871,0.007198491045,0.004500650359,0.004284884219,0.001358752573,0.02649988191
57.0685,0.006020576631,0.004133348044,0.003457849239,0.001353864662,0.03014792
57.1499,0.00761511912,0.004882206724,0.00442634861,0.00135654039,0.03173142077
57.2314,0.007183993627,0.004494838508,0.004263076863,0.001347393803,0.02628308812
57.3128,0.00601323254,0.004136873873,0.00345978729,0.00134410271,0.02992932447
57.3942,0.007594154093,0.004881477777,0.004417058556,0.001345573795,0.03156290099
57.4756,0.00715958449,0.004494822673,0.004243322471,0.001339607476,0.02618585713
57.5571,0.005994307311,0.004135142092,0.003453641821,0.001333459346,0.02971423203
57.6385,0.007561874071,0.004875132474,0.004406844145,0.001334979945,0.03129248916
