# F28 duct inner/outer surfaces and the O-band boundary C'.
# Actuator-disk representation; no rotor.
x_m,r_inner_m,r_outer_m,r_cprime_inner_m,r_cprime_outer_m
0.0166,0.126579493303,0.148285988173,0.124118356031,0.150911587479
0.0167,0.126554647643,0.148306888708,0.124090796927,0.150926306748
0.0168,0.126530033408,0.148327688755,0.124063590079,0.150941012467
0.0169,0.12650564933,0.148348389066,0.12403673196,0.150955711292
0.017,0.126481494165,0.148368990381,0.124010219046,0.15097040988
0.0171,0.126457566688,0.148389493429,0.12398404781,0.150985114887
0.0172,0.126433865694,0.148409898929,0.123958214727,0.150999832969
0.0173,0.126410389998,0.148430207589,0.123932716271,0.151014570782
0.0174,0.126387138435,0.148450420108,0.123907548917,0.151029334983
0.0175,0.126364109857,0.148470537173,0.123882709139,0.151044132227
0.0176,0.126341303137,0.148490559463,0.123858193411,0.151058969171
0.0177,0.126318717165,0.148510487648,0.123833998207,0.151073852472
0.0178,0.126296350851,0.148530322385,0.123810120003,0.151088788784
0.0179,0.12627420312,0.148550064327,0.123786555272,0.151103784765
0.018,0.126252272915,0.148569714114,0.123763300489,0.151118847071
0.0181,0.126230559198,0.148589272379,0.123740352128,0.151133982357
0.0182,0.126209060946,0.148608739745,0.123717706664,0.151149197281
0.0183,0.126187777152,0.148628116828,0.123695360571,0.151164498498
0.0184,0.126166706827,0.148647404235,0.123673310322,0.151179892664
0.0185,0.126145848998,0.148666602564,0.123651552393,0.151195386436
0.0186,0.126125202704,0.148685712406,0.123630083259,0.15121098647
0.0187,0.126104767004,0.148704734344,0.123608899392,0.151226699422
0.0188,0.126084540971,0.148723668953,0.123587997268,0.151242531948
0.0189,0.12606452369,0.1487425168,0.123567373361,0.151258490704
0.019,0.126044714263,0.148761278446,0.123547024146,0.151274582348
0.0191,0.126025111807,0.148779954442,0.123526946096,0.151290813534
0.0192,0.126005715452,0.148798545334,0.123507135686,0.151307190919
0.0193,0.125986524343,0.148817051661,0.123487589391,0.151323721159
0.0194,0.125967537636,0.148835473954,0.123468303685,0.151340410911
0.0195,0.125948754504,0.148853812738,0.123449275042,0.151357266831
0.0196,0.12593017413,0.14887206853,0.123430499936,0.151374295574
