iteration,$U_x$,$U_y$,$U_z$,$e$,$p$
7320.0,1.98753295e-06,5.617889277e-06,1.345711851e-05,1.887877154e-05,0.0005052739303
7321.0,2.021939606e-06,5.791787531e-06,1.361290704e-05,1.882203009e-05,0.000503396109
7322.0,1.951815702e-06,5.767838099e-06,1.325704525e-05,1.839348959e-05,0.0005025350168
7323.0,1.880608628e-06,5.562788744e-06,1.310846888e-05,1.791290662e-05,0.0005251526357
7324.0,1.940711684e-06,5.592267344e-06,1.343589976e-05,1.799545037e-05,0.000559472531
7325.0,2.037871718e-06,5.769988764e-06,1.383886837e-05,1.821771516e-05,0.0005763895878
7326.0,2.02067892e-06,5.89785347e-06,1.375893875e-05,1.815219466e-05,0.0005584350245
7327.0,1.927304912e-06,5.68423196e-06,1.333885026e-05,1.794451418e-05,0.0005301704927
7328.0,1.896230821e-06,5.540703033e-06,1.326101374e-05,1.819669531e-05,0.0005098087052
7329.0,1.985614189e-06,5.625290718e-06,1.349246472e-05,1.880043394e-05,0.0005063504027
7330.0,2.027235994e-06,5.792336539e-06,1.36362195e-05,1.89249873e-05,0.0005006060754
7331.0,1.968310497e-06,5.788375367e-06,1.329485086e-05,1.851601048e-05,0.0005072311191
7332.0,1.891286592e-06,5.573267717e-06,1.313231357e-05,1.808672543e-05,0.0005213673994
7333.0,1.926455544e-06,5.575922373e-06,1.337534094e-05,1.814325419e-05,0.0005567505886
7334.0,2.028461444e-06,5.718293711e-06,1.373257065e-05,1.831265046e-05,0.0005743493905
7335.0,2.014180105e-06,5.865805436e-06,1.369566078e-05,1.832180805e-05,0.0005639899701
7336.0,1.920354048e-06,5.68425558e-06,1.327075237e-05,1.791897812e-05,0.0005296848692
7337.0,1.886550813e-06,5.525945968e-06,1.320552487e-05,1.802487104e-05,0.0005089055401
7338.0,1.976471597e-06,5.603592053e-06,1.345182815e-05,1.84144519e-05,0.0005014696594
7339.0,2.025995065e-06,5.761409267e-06,1.364966009e-05,1.855299949e-05,0.000503079466
7340.0,1.977054663e-06,5.808186179e-06,1.336099167e-05,1.818291767e-05,0.0005025152817
7341.0,1.897488761e-06,5.587688477e-06,1.312192436e-05,1.783063611e-05,0.0005188190182
7342.0,1.930683783e-06,5.587128326e-06,1.341968041e-05,1.810931458e-05,0.0005492475948
7343.0,2.026165314e-06,5.715990067e-06,1.370934195e-05,1.842347738e-05,0.000576599103
7344.0,2.02096367e-06,5.855966531e-06,1.370097996e-05,1.844678415e-05,0.0005651761225
7345.0,1.926553346e-06,5.695505271e-06,1.326917399e-05,1.822071283e-05,0.0005317627814
7346.0,1.878448996e-06,5.531078803e-06,1.317680858e-05,1.811865781e-05,0.0005055781908
7347.0,1.964886859e-06,5.582162478e-06,1.338872918e-05,1.835429213e-05,0.0005062445632
7348.0,2.022986097e-06,5.745300751e-06,1.364784771e-05,1.85093795e-05,0.0005017205049
7349.0,1.97318582e-06,5.793371731e-06,1.336077316e-05,1.81156226e-05,0.0005027808873
7350.0,1.900944526e-06,5.617385345e-06,1.31668883e-05,1.763318619e-05,0.0005114190852
7351.0,1.920385891e-06,5.574062145e-06,1.336366812e-05,1.789608495e-05,0.0005487036357
7352.0,2.023930145e-06,5.704169829e-06,1.370413961e-05,1.838851787e-05,0.0005744426399
7353.0,2.02911321e-06,5.852262542e-06,1.373240988e-05,1.846275077e-05,0.0005651995822
7354.0,1.943388176e-06,5.717598152e-06,1.332033659e-05,1.830539366e-05,0.000531322129
7355.0,1.881322317e-06,5.521143462e-06,1.31548155e-05,1.825071308e-05,0.0005094993516
7356.0,1.947893157e-06,5.568293554e-06,1.33558654e-05,1.850676323e-05,0.0005032476911
7357.0,2.016146289e-06,5.723597867e-06,1.360277368e-05,1.860737643e-05,0.0005009066204
7358.0,1.976749911e-06,5.816653757e-06,1.336923163e-05,1.8263147e-05,0.0004968190209
7359.0,1.896672918e-06,5.62132775e-06,1.31133593e-05,1.777912995e-05,0.0005134678663
7360.0,1.911386486e-06,5.566764827e-06,1.33236461e-05,1.784118486e-05,0.0005447870814
7361.0,2.018556316e-06,5.690589012e-06,1.369456848e-05,1.827626297e-05,0.0005720664007
7362.0,2.034675196e-06,5.860730054e-06,1.379432764e-05,1.832614287e-05,0.0005637758103
7363.0,1.951715851e-06,5.745078492e-06,1.335572957e-05,1.813993177e-05,0.0005356026051
7364.0,1.890312534e-06,5.541161352e-06,1.319054815e-05,1.8181059e-05,0.0005078644822
7365.0,1.950791169e-06,5.576922711e-06,1.340346411e-05,1.862232932e-05,0.0005035015202
7366.0,2.023411594e-06,5.731394719e-06,1.362757148e-05,1.87955113e-05,0.0004974958188
7367.0,1.990829488e-06,5.836983432e-06,1.342599417e-05,1.851117567e-05,0.0004996950083
7368.0,1.897240168e-06,5.638019683e-06,1.308778532e-05,1.7964501e-05,0.0005086877391
7369.0,1.89671848e-06,5.546098454e-06,1.325116733e-05,1.787385948e-05,0.0005404816531
7370.0,2.008690195e-06,5.672954542e-06,1.362331576e-05,1.812677834e-05,0.0005663020386
7371.0,2.035778568e-06,5.847315931e-06,1.379396726e-05,1.822344141e-05,0.0005659816756
7372.0,1.957617356e-06,5.767698224e-06,1.340144553e-05,1.796868889e-05,0.0005368417738
7373.0,1.893924135e-06,5.557777637e-06,1.322629881e-05,1.795605223e-05,0.000509485858
7374.0,1.942663647e-06,5.555661523e-06,1.335640616e-05,1.841888686e-05,0.0004979770546
7375.0,2.02495542e-06,5.697958366e-06,1.360653768e-05,1.879064069e-05,0.0004997498653
7376.0,2.002184809e-06,5.838366075e-06,1.348550483e-05,1.850915319e-05,0.0004980615213
7377.0,1.914147844e-06,5.664427097e-06,1.31518732e-05,1.79514439e-05,0.0005088251012
7378.0,1.895129371e-06,5.554078708e-06,1.326400828e-05,1.79236457e-05,0.0005333781716
7379.0,1.997564303e-06,5.670636085e-06,1.359099907e-05,1.826747052e-05,0.0005670216526
7380.0,2.036948791e-06,5.834908316e-06,1.376536836e-05,1.840555932e-05,0.0005677163406
7381.0,1.963425375e-06,5.781434783e-06,1.338291294e-05,1.823552905e-05,0.000539428702
7382.0,1.884275113e-06,5.558199053e-06,1.316614562e-05,1.805370164e-05,0.0005081214035
7383.0,1.929119114e-06,5.548894131e-06,1.330206896e-05,1.835203958e-05,0.0005037081347
7384.0,2.019989304e-06,5.689954321e-06,1.35741878e-05,1.866137691e-05,0.0004983925888
7385.0,2.007786652e-06,5.835824707e-06,1.352227347e-05,1.84033564e-05,0.0004983244031
7386.0,1.920097928e-06,5.686119264e-06,1.31476924e-05,1.77908609e-05,0.0005018829616
7387.0,1.893609834e-06,5.555576646e-06,1.320466769e-05,1.776333244e-05,0.0005324236938
7388.0,1.987144426e-06,5.666472482e-06,1.357443465e-05,1.817067839e-05,0.000566308125
7389.0,2.034187858e-06,5.835365757e-06,1.378454125e-05,1.834142429e-05,0.00057020377
7390.0,1.9706445e-06,5.798188914e-06,1.340057401e-05,1.82764411e-05,0.0005412095277
7391.0,1.886254479e-06,5.554725575e-06,1.311273253e-05,1.813319077e-05,0.0005124801878
7392.0,1.911996121e-06,5.535570497e-06,1.325763057e-05,1.830670307e-05,0.0005017008397
7393.0,2.013719395e-06,5.6710072e-06,1.354845775e-05,1.859053777e-05,0.0004992244278
7394.0,2.008108728e-06,5.823370479e-06,1.353177183e-05,1.840449827e-05,0.0004955486715
7395.0,1.924129295e-06,5.697915277e-06,1.316431198e-05,1.782631133e-05,0.0005056971309
7396.0,1.889876226e-06,5.554771976e-06,1.318939023e-05,1.765791129e-05,0.0005288509284
7397.0,1.982936285e-06,5.648002512e-06,1.35511913e-05,1.812500379e-05,0.0005624837659
7398.0,2.038703465e-06,5.817018751e-06,1.379483495e-05,1.836144863e-05,0.0005651729858
7399.0,1.982889927e-06,5.824453212e-06,1.347903537e-05,1.819205524e-05,0.0005443493449
7400.0,1.892856199e-06,5.583327098e-06,1.315603195e-05,1.812840309e-05,0.0005124473754
7401.0,1.903490463e-06,5.537338995e-06,1.325045011e-05,1.844781133e-05,0.0005005248854
7402.0,2.001385455e-06,5.652654801e-06,1.347817435e-05,1.879341495e-05,0.0004954798223
7403.0,2.007464886e-06,5.806436347e-06,1.351112492e-05,1.865621512e-05,0.000496960269
7404.0,1.925838583e-06,5.699303133e-06,1.314180352e-05,1.801492534e-05,0.0005008371387
7405.0,1.881679036e-06,5.541797255e-06,1.314995093e-05,1.777731381e-05,0.0005246111012
7406.0,1.96822782e-06,5.602886242e-06,1.348608636e-05,1.812628747e-05,0.0005574499591
7407.0,2.036792831e-06,5.772568071e-06,1.380390124e-05,1.833376565e-05,0.0005684145814
7408.0,1.986944432e-06,5.824035376e-06,1.352546883e-05,1.812650108e-05,0.0005448676507
7409.0,1.897390975e-06,5.584791976e-06,1.318475927e-05,1.792366158e-05,0.0005136081596
7410.0,1.900366559e-06,5.514000413e-06,1.324956879e-05,1.836380183e-05,0.0004983636593
7411.0,2.003574181e-06,5.648797769e-06,1.351172298e-05,1.890877189e-05,0.0004999794031
7412.0,2.019626978e-06,5.820671522e-06,1.358091634e-05,1.890374076e-05,0.0004951847822
7413.0,1.933666424e-06,5.713466857e-06,1.316747552e-05,1.836111555e-05,0.0005002060711
7414.0,1.881800926e-06,5.548987518e-06,1.31543586e-05,1.81066022e-05,0.0005196092633
7415.0,1.959594957e-06,5.591197425e-06,1.345735386e-05,1.82614903e-05,0.000559653298
7416.0,2.035530602e-06,5.750382505e-06,1.378315795e-05,1.845114297e-05,0.0005707330589
7417.0,1.997496646e-06,5.840986488e-06,1.358972435e-05,1.826945827e-05,0.0005480538088
7418.0,1.904278079e-06,5.619980546e-06,1.322939611e-05,1.792923477e-05,0.0005139038366
7419.0,1.896221989e-06,5.520468676e-06,1.323739276e-05,1.816186652e-05,0.0005023921806
7420.0,1.993919625e-06,5.624324272e-06,1.349062914e-05,1.86689979e-05,0.0004982763829
7421.0,2.017013805e-06,5.791408051e-06,1.356390466e-05,1.868297315e-05,0.0004961749469
7422.0,1.947874031e-06,5.747326915e-06,1.322061917e-05,1.828452549e-05,0.0004983678455
7423.0,1.886325416e-06,5.569913766e-06,1.315063531e-05,1.800484936e-05,0.0005209748116
7424.0,1.948864188e-06,5.615291277e-06,1.34686686e-05,1.828076883e-05,0.0005550390026
7425.0,2.03820199e-06,5.764131953e-06,1.378001514e-05,1.858874134e-05,0.0005709096997
7426.0,2.007098735e-06,5.848409221e-06,1.362822055e-05,1.846348905e-05,0.000551118144
7427.0,1.906669099e-06,5.634795836e-06,1.322471585e-05,1.813650156e-05,0.0005205848564
7428.0,1.887100273e-06,5.515673467e-06,1.320193461e-05,1.824576511e-05,0.0005018837607
7429.0,1.984356761e-06,5.608779863e-06,1.34546868e-05,1.855154628e-05,0.0005000210996
7430.0,2.020968027e-06,5.788748143e-06,1.364429425e-05,1.857104504e-05,0.0004948646484
7431.0,1.958638623e-06,5.779884996e-06,1.32806259e-05,1.811980657e-05,0.0005012908347
7432.0,1.893770073e-06,5.58158189e-06,1.315847158e-05,1.788987092e-05,0.000517490519
7433.0,1.942817653e-06,5.624744625e-06,1.347995762e-05,1.81922137e-05,0.0005533004233
7434.0,2.036208896e-06,5.779064371e-06,1.378287094e-05,1.858040826e-05,0.0005703396762
7435.0,2.017708724e-06,5.865296177e-06,1.364959628e-05,1.860426766e-05,0.0005567409814
7436.0,1.914678535e-06,5.638447106e-06,1.323263976e-05,1.841936267e-05,0.0005225864013
7437.0,1.882369146e-06,5.502651956e-06,1.318778333e-05,1.840060947e-05,0.0005034076052
7438.0,1.978124158e-06,5.584559885e-06,1.340989616e-05,1.864004483e-05,0.0004978035923
7439.0,2.02286624e-06,5.770874045e-06,1.364420998e-05,1.86305098e-05,0.0004981161524
7440.0,1.965714538e-06,5.793674391e-06,1.333872756e-05,1.818213416e-05,0.0004986785768
7441.0,1.895637906e-06,5.597001027e-06,1.317124697e-05,1.772115685e-05,0.0005162079339
7442.0,1.938963963e-06,5.605223342e-06,1.346836152e-05,1.798846868e-05,0.0005479140686
7443.0,2.032223866e-06,5.743514689e-06,1.377321525e-05,1.84538004e-05,0.0005709429223
7444.0,2.024687416e-06,5.874566908e-06,1.370934865e-05,1.848764722e-05,0.0005577063507
7445.0,1.931801417e-06,5.672260923e-06,1.329684306e-05,1.838185528e-05,0.0005264398024
7446.0,1.883508194e-06,5.503560826e-06,1.319514605e-05,1.844836459e-05,0.0005032496648
7447.0,1.974649615e-06,5.588932677e-06,1.343167153e-05,1.879991263e-05,0.0005015832544
7448.0,2.026037249e-06,5.76384827e-06,1.367346226e-05,1.890540489e-05,0.0004986798178
7449.0,1.968094658e-06,5.789091948e-06,1.332068324e-05,1.849179642e-05,0.0005006021608
7450.0,1.891271129e-06,5.59282849e-06,1.313658444e-05,1.796036434e-05,0.0005131683987
7451.0,1.922468845e-06,5.560747587e-06,1.336599388e-05,1.801110443e-05,0.0005499979608
7452.0,2.023929605e-06,5.708319334e-06,1.37441865e-05,1.842303075e-05,0.0005736705775
7453.0,2.027682639e-06,5.875873425e-06,1.37850217e-05,1.836865421e-05,0.0005634400734
7454.0,1.936893913e-06,5.706482173e-06,1.332610604e-05,1.816868937e-05,0.000529473157
7455.0,1.883406329e-06,5.517264964e-06,1.319683419e-05,1.826881896e-05,0.0005078377356
7456.0,1.960355314e-06,5.587445304e-06,1.341326084e-05,1.88059753e-05,0.0005019564101
7457.0,2.024101595e-06,5.748167017e-06,1.363973801e-05,1.893485966e-05,0.0005010497904
7458.0,1.983131925e-06,5.809814197e-06,1.33990637e-05,1.864396672e-05,0.0005005321568
7459.0,1.89576437e-06,5.597638389e-06,1.313307816e-05,1.818430022e-05,0.0005153361378
7460.0,1.915090399e-06,5.548079269e-06,1.335609504e-05,1.81404319e-05,0.0005474096799
7461.0,2.024247121e-06,5.691104612e-06,1.373715222e-05,1.842708281e-05,0.0005740127461
7462.0,2.033339645e-06,5.871275375e-06,1.384026887e-05,1.852483342e-05,0.0005642918473
7463.0,1.94302184e-06,5.740883094e-06,1.336731108e-05,1.819225388e-05,0.0005364514849
7464.0,1.891410878e-06,5.545972737e-06,1.324214836e-05,1.814265808e-05,0.0005099658878
7465.0,1.959287828e-06,5.592999193e-06,1.344180135e-05,1.853291164e-05,0.0005056199685
7466.0,2.026657268e-06,5.754539478e-06,1.366438032e-05,1.883080171e-05,0.0005002373848
7467.0,1.990660223e-06,5.831343332e-06,1.344227395e-05,1.850314998e-05,0.0005029653429
7468.0,1.902536044e-06,5.632412742e-06,1.31653374e-05,1.810288509e-05,0.0005129412609
7469.0,1.908286253e-06,5.548308143e-06,1.331680577e-05,1.811233124e-05,0.0005470622532
7470.0,2.016957879e-06,5.684021618e-06,1.369066549e-05,1.840525984e-05,0.0005724971809
7471.0,2.033985684e-06,5.849466581e-06,1.383084316e-05,1.850815425e-05,0.0005705687723
7472.0,1.950017942e-06,5.757784445e-06,1.341837005e-05,1.828401249e-05,0.0005385877405
7473.0,1.886544919e-06,5.561229177e-06,1.322235315e-05,1.820006825e-05,0.0005122410911
7474.0,1.951456186e-06,5.593817186e-06,1.342958234e-05,1.854376815e-05,0.0005046886732
7475.0,2.029670336e-06,5.743711275e-06,1.369208483e-05,1.87456121e-05,0.000505328127
7476.0,1.996916584e-06,5.850073533e-06,1.351895964e-05,1.845936189e-05,0.0005036349967
7477.0,1.911817154e-06,5.657474706e-06,1.31959127e-05,1.804530258e-05,0.000515969957
7478.0,1.90337664e-06,5.566731567e-06,1.332931672e-05,1.807523383e-05,0.0005434038077
7479.0,2.008475278e-06,5.672288626e-06,1.365749861e-05,1.84183145e-05,0.0005758532889
7480.0,2.039727782e-06,5.8432201e-06,1.383652274e-05,1.851495572e-05,0.0005724361519
7481.0,1.954804807e-06,5.754544249e-06,1.341923761e-05,1.837010287e-05,0.0005430536482
7482.0,1.882331123e-06,5.53906363e-06,1.319604654e-05,1.821346983e-05,0.0005129548893
7483.0,1.937369982e-06,5.546635383e-06,1.334223694e-05,1.863005231e-05,0.000507968049
7484.0,2.022760368e-06,5.697917809e-06,1.362399348e-05,1.890357422e-05,0.0005034733108
7485.0,1.998075115e-06,5.825049973e-06,1.348806467e-05,1.861808852e-05,0.0005030625599
7486.0,1.917375757e-06,5.678542584e-06,1.321727844e-05,1.806896049e-05,0.0005112777173
7487.0,1.900992431e-06,5.576088978e-06,1.332389111e-05,1.811151577e-05,0.0005432108285
7488.0,1.995356597e-06,5.662597189e-06,1.363113961e-05,1.845332334e-05,0.0005737226025
7489.0,2.031608766e-06,5.825607248e-06,1.380402879e-05,1.856090166e-05,0.0005726316105
7490.0,1.96035906e-06,5.776402549e-06,1.341213247e-05,1.840646215e-05,0.0005426119916
7491.0,1.876270845e-06,5.524926278e-06,1.314157257e-05,1.829337004e-05,0.0005147023531
7492.0,1.922866678e-06,5.52600271e-06,1.330984699e-05,1.856621969e-05,0.0005043303984
7493.0,2.01374633e-06,5.663826408e-06,1.358909853e-05,1.882291357e-05,0.000503314275
7494.0,2.002976074e-06,5.820595519e-06,1.352989275e-05,1.853445622e-05,0.0005010791686
7495.0,1.919971655e-06,5.684167082e-06,1.319413727e-05,1.795338057e-05,0.0005116580072
7496.0,1.897633499e-06,5.565335638e-06,1.329299451e-05,1.795876611e-05,0.0005382794977
7497.0,1.989591074e-06,5.653645828e-06,1.362364831e-05,1.847586002e-05,0.0005707268894
7498.0,2.037150583e-06,5.826152986e-06,1.382440442e-05,1.864234138e-05,0.0005713682556
7499.0,1.968127958e-06,5.793952612e-06,1.344490699e-05,1.842383086e-05,0.0005463902526
7500.0,1.884428729e-06,5.554894358e-06,1.31682136e-05,1.836795142e-05,0.0005160352666
7501.0,1.906515954e-06,5.513851556e-06,1.326182568e-05,1.851970452e-05,0.0005056907498
7502.0,2.001501356e-06,5.640981976e-06,1.35206414e-05,1.870952366e-05,0.000500700249
7503.0,1.996395013e-06,5.785902392e-06,1.348536064e-05,1.837904822e-05,0.0005027253004
7504.0,1.914245639e-06,5.666938719e-06,1.312444466e-05,1.780870895e-05,0.0005089565568
7505.0,1.88996285e-06,5.546967388e-06,1.321490226e-05,1.774571304e-05,0.0005353490911
7506.0,1.983815784e-06,5.635711092e-06,1.359015793e-05,1.816890084e-05,0.0005680245113
7507.0,2.038449997e-06,5.793355037e-06,1.384951492e-05,1.854188833e-05,0.0005763389193
7508.0,1.978439622e-06,5.803582677e-06,1.350980533e-05,1.831714989e-05,0.000549204326
7509.0,1.889756768e-06,5.562385192e-06,1.319304506e-05,1.821539208e-05,0.0005186631917
7510.0,1.898930057e-06,5.498908415e-06,1.324260858e-05,1.861043584e-05,0.0005029738291
7511.0,1.998805915e-06,5.638966116e-06,1.349489511e-05,1.886532171e-05,0.0005040746609
7512.0,2.003484043e-06,5.791636534e-06,1.351351335e-05,1.86294598e-05,0.0005007900819
7513.0,1.923155022e-06,5.679487001e-06,1.314184287e-05,1.804601081e-05,0.0005072561396
7514.0,1.880858298e-06,5.52763245e-06,1.315799197e-05,1.776269748e-05,0.0005294034129
7515.0,1.977072383e-06,5.612298571e-06,1.354542445e-05,1.809883056e-05,0.0005677604788
7516.0,2.037641076e-06,5.784151486e-06,1.386121453e-05,1.828069703e-05,0.0005756736596
7517.0,1.994674372e-06,5.848602028e-06,1.361860993e-05,1.810028223e-05,0.0005507652759
7518.0,1.902762969e-06,5.592248732e-06,1.325416545e-05,1.795092685e-05,0.0005175986253
7519.0,1.912089381e-06,5.536236867e-06,1.334273027e-05,1.837888527e-05,0.0005075768658
7520.0,2.006335733e-06,5.651849457e-06,1.35608581e-05,1.892263491e-05,0.000503065578
7521.0,2.01458712e-06,5.813350536e-06,1.357868211e-05,1.883524143e-05,0.0005021040894
7522.0,1.936879758e-06,5.710501595e-06,1.319251213e-05,1.835356469e-05,0.0005040994567
7523.0,1.883263404e-06,5.524696964e-06,1.313361056e-05,1.802842088e-05,0.0005307242235
7524.0,1.960074347e-06,5.583185305e-06,1.347605832e-05,1.813390343e-05,0.0005651323677
7525.0,2.037026485e-06,5.770361255e-06,1.382225373e-05,1.819964061e-05,0.0005748338251
7526.0,1.997928547e-06,5.843626926e-06,1.362387025e-05,1.808513931e-05,0.0005512732154
7527.0,1.906865166e-06,5.61085254e-06,1.326426016e-05,1.797856457e-05,0.0005224364378
7528.0,1.908116421e-06,5.532975808e-06,1.333679269e-05,1.837530269e-05,0.0005062063994
7529.0,2.004426202e-06,5.626165651e-06,1.35557425e-05,1.888452431e-05,0.0005046037165
7530.0,2.029259175e-06,5.810938536e-06,1.367553417e-05,1.88928586e-05,0.0005001042454
7531.0,1.955620179e-06,5.757269315e-06,1.329546976e-05,1.841159064e-05,0.0005092027388
7532.0,1.896791629e-06,5.568069869e-06,1.321517485e-05,1.813539948e-05,0.0005270476773
7533.0,1.958305502e-06,5.6019923e-06,1.347974293e-05,1.832082044e-05,0.0005632144226
7534.0,2.038530482e-06,5.761047166e-06,1.376623182e-05,1.856250229e-05,0.0005752356532
7535.0,2.004513164e-06,5.851144988e-06,1.360087128e-05,1.836996088e-05,0.0005599364359
7536.0,1.910177372e-06,5.631689506e-06,1.323801406e-05,1.816339846e-05,0.0005254103331
7537.0,1.893201653e-06,5.513213812e-06,1.323593803e-05,1.8350802e-05,0.0005076852032
7538.0,2.000115133e-06,5.631555973e-06,1.355528734e-05,1.864169373e-05,0.0005022727574
7539.0,2.035310442e-06,5.814518518e-06,1.375117195e-05,1.864308588e-05,0.0005052089002
7540.0,1.966046619e-06,5.792724111e-06,1.337854986e-05,1.82118162e-05,0.0005068233197
7541.0,1.902346037e-06,5.602292319e-06,1.32530306e-05,1.791051903e-05,0.0005266874417
7542.0,1.949125291e-06,5.605411444e-06,1.347834829e-05,1.823302394e-05,0.0005599992526
7543.0,2.036439548e-06,5.750178491e-06,1.376003216e-05,1.860839271e-05,0.0005820404122
7544.0,2.009894431e-06,5.855887306e-06,1.360646127e-05,1.857338906e-05,0.0005637626431
7545.0,1.914690394e-06,5.64151074e-06,1.321199393e-05,1.830934228e-05,0.0005296123727
7546.0,1.887904689e-06,5.509345366e-06,1.320803494e-05,1.828258724e-05,0.0005069953991
7547.0,1.982468961e-06,5.590701268e-06,1.346194244e-05,1.857004245e-05,0.0005058124319
7548.0,2.025181208e-06,5.792793859e-06,1.370016281e-05,1.854901891e-05,0.0005026165547
7549.0,1.963926036e-06,5.793561509e-06,1.335395834e-05,1.805822465e-05,0.000506278639
7550.0,1.898565667e-06,5.613563859e-06,1.325308556e-05,1.777223518e-05,0.0005197868147
7551.0,1.947203763e-06,5.613428163e-06,1.352640317e-05,1.81619685e-05,0.0005612360744
7552.0,2.040230237e-06,5.766797654e-06,1.385681905e-05,1.854450392e-05,0.0005818358781
7553.0,2.020214815e-06,5.866341437e-06,1.370698991e-05,1.852267034e-05,0.0005656506863
7554.0,1.92932145e-06,5.673937029e-06,1.328897134e-05,1.830437158e-05,0.0005301138091
7555.0,1.891332393e-06,5.517997678e-06,1.321590665e-05,1.841096116e-05,0.0005125663787
7556.0,1.976217852e-06,5.598618019e-06,1.344584601e-05,1.877245069e-05,0.0005064553017
7557.0,2.022241628e-06,5.760738794e-06,1.36205675e-05,1.877983397e-05,0.0005040662139
7558.0,1.967740455e-06,5.802425764e-06,1.333368782e-05,1.84026349e-05,0.0005016598962
7559.0,1.889303424e-06,5.591005199e-06,1.313387191e-05,1.782953734e-05,0.0005212368216
7560.0,1.925429336e-06,5.591727825e-06,1.342441733e-05,1.795748811e-05,0.0005559633574
7561.0,2.028165359e-06,5.734230619e-06,1.378267833e-05,1.820761015e-05,0.0005787935983
7562.0,2.022197364e-06,5.860046476e-06,1.37540627e-05,1.822065437e-05,0.0005641695157
7563.0,1.929298673e-06,5.677880799e-06,1.327886168e-05,1.804051236e-05,0.0005347460428
7564.0,1.886456548e-06,5.520766629e-06,1.320994489e-05,1.818541126e-05,0.0005103228154
7565.0,1.964637742e-06,5.586069935e-06,1.341147221e-05,1.865967664e-05,0.0005050078096
7566.0,2.022198633e-06,5.745118079e-06,1.36051907e-05,1.887427314e-05,0.0004995821433
7567.0,1.974891869e-06,5.800197607e-06,1.331918873e-05,1.856595542e-05,0.00050389444
7568.0,1.891599762e-06,5.587234498e-06,1.310681034e-05,1.798393374e-05,0.0005170928073
7569.0,1.908320677e-06,5.536980471e-06,1.330745919e-05,1.797657601e-05,0.0005520258985
7570.0,2.019940126e-06,5.687895036e-06,1.37096802e-05,1.820662846e-05,0.0005737631859
7571.0,2.019121596e-06,5.847257e-06,1.375787923e-05,1.819541272e-05,0.0005674138991
7572.0,1.928569346e-06,5.700502988e-06,1.331562262e-05,1.793265203e-05,0.0005350746555
7573.0,1.878750488e-06,5.513812919e-06,1.31732353e-05,1.797298909e-05,0.0005112229265
7574.0,1.953414574e-06,5.559106607e-06,1.335831562e-05,1.849730097e-05,0.0005028426914
7575.0,2.020945261e-06,5.7273493e-06,1.360789797e-05,1.87425809e-05,0.0005030341243
7576.0,1.993185027e-06,5.82972491e-06,1.34446323e-05,1.842518572e-05,0.000501893754
7577.0,1.907539804e-06,5.616630309e-06,1.31394616e-05,1.802486997e-05,0.0005145433211
7578.0,1.908162565e-06,5.552964555e-06,1.332208193e-05,1.808277325e-05,0.0005444946517
7579.0,2.015545042e-06,5.680221168e-06,1.365900886e-05,1.841924766e-05,0.0005754230017
7580.0,2.025383029e-06,5.833059214e-06,1.372804617e-05,1.855142646e-05,0.0005681944373
7581.0,1.936071305e-06,5.719346184e-06,1.330009771e-05,1.833774603e-05,0.0005369989526
7582.0,1.874074853e-06,5.505950128e-06,1.314620285e-05,1.817700729e-05,0.0005091976458
7583.0,1.940301543e-06,5.542330471e-06,1.333145164e-05,1.841685286e-05,0.0005053296077
7584.0,2.019964395e-06,5.712342356e-06,1.364684328e-05,1.849366526e-05,0.0005005156123
7585.0,1.990567645e-06,5.820235898e-06,1.345156216e-05,1.816224134e-05,0.0005013827956
7586.0,1.910794546e-06,5.643439172e-06,1.317507818e-05,1.76642401e-05,0.0005082792191
7587.0,1.910201301e-06,5.555788725e-06,1.331533557e-05,1.788989803e-05,0.0005433399896
7588.0,2.015669383e-06,5.686766628e-06,1.369596941e-05,1.840622223e-05,0.0005725834097
7589.0,2.038706912e-06,5.843223363e-06,1.37852544e-05,1.869754005e-05,0.0005691001098
7590.0,1.956507362e-06,5.75339066e-06,1.335791137e-05,1.858554757e-05,0.0005380576622
7591.0,1.882280686e-06,5.52548914e-06,1.313984231e-05,1.839001259e-05,0.0005142410428
7592.0,1.931942916e-06,5.544851869e-06,1.331341384e-05,1.859033e-05,0.0005042623896
7593.0,2.016093332e-06,5.693448644e-06,1.359777288e-05,1.867343013e-05,0.0005016131591
7594.0,1.992683192e-06,5.82200516e-06,1.347014155e-05,1.825221478e-05,0.0004985581335
7595.0,1.910723079e-06,5.648846619e-06,1.314606723e-05,1.759279377e-05,0.000512282095
7596.0,1.895269682e-06,5.541713531e-06,1.323664886e-05,1.758899414e-05,0.0005385593999
7597.0,2.003528814e-06,5.659115979e-06,1.363790126e-05,1.809921576e-05,0.0005689072528
7598.0,2.044114072e-06,5.83431044e-06,1.384059702e-05,1.833563575e-05,0.0005676112367
7599.0,1.97130379e-06,5.769722068e-06,1.341490364e-05,1.822703298e-05,0.0005439908291
7600.0,1.892622796e-06,5.54411385e-06,1.318455808e-05,1.825632581e-05,0.0005142682846
7601.0,1.926150753e-06,5.5376218e-06,1.329934974e-05,1.858030394e-05,0.0005041730338
7602.0,2.013000276e-06,5.676470479e-06,1.353179392e-05,1.886446457e-05,0.0004990057834
7603.0,1.998641968e-06,5.819241747e-06,1.34576204e-05,1.871290908e-05,0.0005008180043
7604.0,1.911612832e-06,5.672936475e-06,1.312373536e-05,1.80175482e-05,0.0005070815926
