x_baseline,z_baseline,x_deformed,z_deformed
2.7004143696941,0.19739932125108,2.7033787345957543,0.19434908256285943
2.6902242843447,0.19563504608642,2.6931630289397104,0.19272799477232283
2.6800339598729,0.19388090819045,2.682947238152828,0.19111712094943367
2.6698404176981,0.19215203775789,2.6727286137941837,0.18953174587395416
2.6596410893831,0.19046085568692,2.6625047763703806,0.187984419233374
2.6494340632965,0.18881750178436,2.65227396847304,0.18648538313965976
2.6392177817306,0.18723160420733,2.6420347788057708,0.18504435895384438
2.628991259115,0.18570946170156,2.631786317576668,0.1836677058834516
2.6187540391661,0.18425562746903,2.6215281977084084,0.1823600169177234
2.608505817566,0.18287449274535,2.6112601816119074,0.1811257195875986
2.5982466801299,0.18156827020527,2.6009823886983847,0.17996704119759652
2.5879770116534,0.18033723442588,2.59069520788931,0.1788842524161471
2.5776971185089,0.17918297295493,2.5803989696332863,0.17787894754230316
2.8648402780199,0.21470173267544,2.868097748454796,0.20955492643303056
2.8640531695952,0.21490678348339,2.867313892875639,0.20977359511575747
2.8628118471124,0.21519447183458,2.866077150431266,0.2100825151131509
2.8608555450952,0.2155865545972,2.8641271218289446,0.2105076383102895
2.8577737184026,0.21609764471348,2.861053535818354,0.2110700475861028
2.8529210112327,0.21670502664103,2.856210763207776,0.21175688463494102
2.8456087769526,0.21728903403036,2.8489083953022454,0.21245834744064016
2.8359229741036,0.21759408811588,2.8392284424992202,0.21291577161821376
2.8257188600234,0.21745120346014,2.8290233381844616,0.21293022832891506
2.8155319256059,0.21692235998273,2.8188294646664467,0.21255581400161355
2.8053726136222,0.21608932081273,2.8086585232772046,0.21187469021090555
2.7952435155305,0.21501485196376,2.798514072261662,0.2109500130108486
2.7851434264415,0.21375739318778,2.7883958073091657,0.2098406414400321
2.7750687308064,0.21235573610455,2.7783007109986846,0.20858568912332293
2.7650156881725,0.21084506991272,2.76822558551426,0.20722064450856598
2.7549805526834,0.20924942049151,2.758167055633228,0.20576975628579192
2.7449596738527,0.20758859310379,2.748121776460643,0.2042530221175346
2.7349490850437,0.20588579426102,2.7380861393949902,0.20269386913496218
2.7249454131557,0.20415902762452,2.728057049135142,0.2011104767457086
2.7149450761398,0.20242612748642,2.71803119884695,0.19952085706914002
2.7049448922998,0.2007017634784,2.70800563324057,0.1979398296594576
2.6949418395967,0.19900108881807,2.6979775641154666,0.19638269849452933
2.6849333909635,0.19733595480536,2.6879446473086257,0.19486143532090294
2.6749175830442,0.19571648687244,2.6779050757090683,0.1933862654407068
2.6648928268443,0.19415216393298,2.6678574065613634,0.19196675739745528
2.6548580584858,0.1926494545514,2.65780067578099,0.1906094406027096
2.6448127676367,0.19121294652341,2.6477344437849673,0.18931894221856171
2.6347565736458,0.189847255458,2.637658401084262,0.18809991539898988
2.6246895128045,0.18855470782814,2.6275726198120983,0.1869547020013754
2.6146119287448,0.18733560737348,2.6174774482396854,0.18588360251585567
2.6045240476833,0.18619201212427,2.6073731442667536,0.18488868557020963
