x_base,y_base,z_base,x_def,y_def,z_def
2.202543672780831,2.182475803184306,0.1467474732694832,2.204155587890235,2.182475803184306,0.14515610099629994
2.289946643566475,2.18193834290881,0.1412903293375506,2.291492177575558,2.18193834290881,0.1386549198172977
2.361282838844023,2.181655411431012,0.1359686311440534,2.362764690405781,2.181655411431012,0.1324709913472488
2.416168736756054,2.181388571422155,0.131512811587148,2.4175975603130495,2.181388571422155,0.12734787019230215
2.456528767357135,2.181192352328035,0.1282362367343367,2.4579186057020492,2.181192352328035,0.12358069066517337
2.041383641937983,2.708225112452051,0.1724286020041579,2.043747708709524,2.708225112452051,0.17218396631353908
2.076070576093918,2.709859017084392,0.1790599731848579,2.0785242174180976,2.709859017084392,0.17839056998165606
2.123269332132299,2.711624661835178,0.1871496687789817,2.125831706673335,2.711624661835178,0.18589361078899105
2.184752204321651,2.712863919659959,0.1954551931806554,2.1874245507375027,2.712863919659959,0.1934157426376304
2.259698560054454,2.714114927137739,0.2022069683056867,2.2624582380735596,2.714114927137739,0.19918125973663064
2.344402583559015,2.71494168059711,0.2066159283909107,2.3472159251111826,2.71494168059711,0.2024468625362257
2.432417115996056,2.714332864962687,0.2078501802457301,2.435238487806861,2.714332864962687,0.2024674783240762
2.516209053487702,2.712989903677658,0.2059205315112821,2.5189944238181594,2.712989903677658,0.1993578248050731
2.589647376910285,2.711745095028266,0.2021745534860877,2.5923728042427685,2.711745095028266,0.19456001694610126
2.649606608246409,2.710962240748034,0.1984754896192035,2.65227452512131,2.710962240748034,0.1899957655961653
2.69574508542157,2.710285960638489,0.1953599573867785,2.698364991250502,2.710285960638489,0.18621268420658335
2.729672639159811,2.709788664770687,0.1930689594225596,2.732257256699407,2.709788664770687,0.18343099271684382
2.448167276776815,3.23595681336228,0.2491599437203156,2.452197544286418,3.23595681336228,0.24150481848617536
2.47575325968813,3.238099312581732,0.2554577816779937,2.479886185375382,3.238099312581732,0.24736678366938408
2.513420266790522,3.240404829339901,0.2627855474208236,2.517671800770841,3.240404829339901,0.25409502465609207
2.562787973580928,3.241994125452491,0.2693720142428639,2.5671435036952546,3.241994125452491,0.25988709432058243
2.622982715668966,3.243585543598379,0.2749709965913175,2.6274245621649586,3.243585543598379,0.2645061403734377
2.69105742060274,3.244601449279472,0.2788892965046005,2.6955560471927438,3.244601449279472,0.267307940401974
2.761844305055554,3.243699889396841,0.2803236207998348,2.7663557432645898,3.243699889396841,0.2675806787391252
2.829276009510043,3.241823635536486,0.2793008401625663,2.833758853465143,3.241823635536486,0.2654473094874356
2.888424136272904,3.2400886716912,0.2770996371881824,2.892860309699616,3.2400886716912,0.26226707759518403
2.936740480184516,3.238983401653398,0.2748872197540448,2.941132151988246,3.238983401653398,0.2592511705271445
2.973926839849075,3.238034372571905,0.2730072574989321,2.978281236417505,3.238034372571905,0.2567530115005238
3.001271436360872,3.237336516747911,0.2716248323350906,3.0055984380853853,3.237336516747911,0.2549162042307671
2.856624459705412,3.760541184539439,0.3379984932866366,2.8629196225934996,3.760541184539439,0.31985313889173284
2.87687299834209,3.763323641821142,0.3440259413535665,2.8832844141104785,3.763323641821142,0.325469791395874
2.904688586895499,3.766346497325585,0.3506781030653858,2.9112274040950092,3.766346497325585,0.33156312900080054
2.941527777155736,3.76851535641242,0.3556557676674122,2.9481589423173618,3.76851535641242,0.33581527724612825
2.986468779713459,3.770725953072564,0.3602358866830479,2.9931833385710247,3.770725953072564,0.33951310304172977
3.037347517393338,3.772245520179885,0.3638147382445158,3.0441240303493102,3.772245520179885,0.34210101868818543
3.09031796406598,3.77137790306113,0.3656063135637941,3.0971175948330765,3.77137790306113,0.3428835827662679
3.140827845882383,3.769279871736266,0.3656402265811374,3.147615172171076,3.769279871736266,0.34196843145943445
3.185192308022649,3.767328419931621,0.3651155561601899,3.191958024253734,3.767328419931621,0.3406121793620024
3.221462407338259,3.766124396990081,0.3644974821958211,3.2282075277896545,3.766124396990081,0.33931093093863296
3.249386004311595,3.7650748463521,0.3639360404559943,3.256113428187687,3.7650748463521,0.3382250728192872
3.26991919002074,3.764303075502471,0.36352319294499,3.276633608442304,3.764303075502471,0.33742677946558686
