[mega-batch] resuming: 24076 indices already in ledger
[mega-batch] #151164 openfoam-cylinder ok 3.298s (session 88454)
[mega-batch] #151162 vspaero-wing ok 5.177s (session 88455)
[mega-batch] #151169 reduced-order ok 0.0s (session 88456)
[mega-batch] #151167 openfoam-cylinder ok 2.197s (session 88457)
[mega-batch] #151165 vspaero-wing ok 5.225s (session 88458)
[mega-batch] #151172 reduced-order ok 0.0s (session 88459)
[mega-batch] #151173 openfoam-cylinder ok 1.138s (session 88460)
[mega-batch] #151170 openfoam-cylinder ok 4.257s (session 88461)
[mega-batch] #151175 reduced-order ok 0.0s (session 88462)
[mega-batch] #151168 vspaero-wing ok 5.225s (session 88463)
[mega-batch] #151171 vspaero-wing ok 5.224s (session 88464)
[mega-batch] #151178 reduced-order ok 0.0s (session 88465)
[mega-batch] #151179 openfoam-cylinder ok 0.987s (session 88466)
[mega-batch] #151174 vspaero-wing ok 5.225s (session 88467)
[mega-batch] #151181 reduced-order ok 0.0s (session 88468)
[mega-batch] #151176 openfoam-cylinder ok 4.555s (session 88469)
[mega-batch] #151177 vspaero-wing ok 5.225s (session 88470)
[mega-batch] #151184 reduced-order ok 0.0s (session 88471)
[mega-batch] #151180 vspaero-wing ok 5.226s (session 88472)
[mega-batch] #151182 openfoam-cylinder ok 4.002s (session 88473)
[mega-batch] #151187 reduced-order ok 0.0s (session 88474)
[mega-batch] #151188 openfoam-cylinder ok 0.634s (session 88475)
[mega-batch] #151185 openfoam-cylinder ok 3.705s (session 88476)
[mega-batch] #151190 reduced-order ok 0.0s (session 88477)
[mega-batch] #151183 vspaero-wing ok 5.231s (session 88478)
[mega-batch] #151191 openfoam-cylinder ok 0.888s (session 88479)
[mega-batch] #151193 reduced-order ok 0.0s (session 88480)
[mega-batch] #151186 vspaero-wing ok 5.225s (session 88481)
[mega-batch] #151194 openfoam-cylinder ok 3.25s (session 88482)
[mega-batch] #151196 reduced-order ok 0.0s (session 88483)
[mega-batch] #151189 vspaero-wing ok 5.231s (session 88484)
[mega-batch] #151197 openfoam-cylinder ok 0.938s (session 88485)
[mega-batch] #151199 reduced-order ok 0.0s (session 88486)
[mega-batch] #151200 openfoam-cylinder ok 0.736s (session 88487)
[mega-batch] #151192 vspaero-wing ok 5.226s (session 88488)
[mega-batch] #151202 reduced-order ok 0.0s (session 88489)
[mega-batch] #151203 openfoam-cylinder ok 1.34s (session 88490)
[mega-batch] #151195 vspaero-wing ok 5.233s (session 88491)
[mega-batch] #151205 reduced-order ok 0.0s (session 88492)
[mega-batch] #151206 openfoam-cylinder ok 0.735s (session 88493)
[mega-batch] #151198 vspaero-wing ok 5.23s (session 88494)
[mega-batch] #151208 reduced-order ok 0.0s (session 88495)
[mega-batch] #151209 openfoam-cylinder ok 1.344s (session 88496)
[mega-batch] #151201 vspaero-wing ok 5.227s (session 88497)
[mega-batch] #151211 reduced-order ok 0.0s (session 88498)
[mega-batch] #151204 vspaero-wing ok 5.177s (session 88499)
[mega-batch] #151212 openfoam-cylinder ok 3.45s (session 88500)
[mega-batch] learning refreshed: 152379 ledger rows distilled
[mega-batch] #151210 vspaero-wing ok 5.449s (session 88501)
[mega-batch] #151207 vspaero-wing ok 5.803s (session 88502)
[mega-batch] #151214 reduced-order ok 0.0s (session 88503)
[mega-batch] #151217 reduced-order ok 0.0s (session 88504)
[mega-batch] #151218 openfoam-cylinder ok 0.685s (session 88505)
[mega-batch] #151213 vspaero-wing ok 5.214s (session 88506)
[mega-batch] #151220 reduced-order ok 0.0s (session 88507)
[mega-batch] #151221 openfoam-cylinder ok 1.642s (session 88508)
[mega-batch] #151215 openfoam-cylinder ok 2.852s (session 88509)
[mega-batch] #151223 reduced-order ok 0.0s (session 88510)
[mega-batch] #151216 vspaero-wing ok 5.225s (session 88511)
[mega-batch] #151219 vspaero-wing ok 5.224s (session 88512)
[mega-batch] #151226 reduced-order ok 0.0s (session 88513)
[mega-batch] #151224 openfoam-cylinder ok 4.049s (session 88514)
[mega-batch] #151227 openfoam-cylinder ok 1.34s (session 88515)
[mega-batch] #151229 reduced-order ok 0.0s (session 88516)
[mega-batch] #151222 vspaero-wing ok 5.225s (session 88517)
[mega-batch] #151230 openfoam-cylinder ok 0.787s (session 88518)
[mega-batch] #151232 reduced-order ok 0.0s (session 88519)
[mega-batch] #151233 openfoam-cylinder ok 0.735s (session 88520)
[mega-batch] #151225 vspaero-wing ok 5.231s (session 88521)
[mega-batch] #151235 reduced-order ok 0.0s (session 88522)
[mega-batch] #151236 openfoam-cylinder ok 0.836s (session 88523)
[mega-batch] #151228 vspaero-wing ok 5.226s (session 88524)
[mega-batch] #151238 reduced-order ok 0.0s (session 88525)
[mega-batch] #151231 vspaero-wing ok 5.224s (session 88526)
[mega-batch] #151239 openfoam-cylinder ok 0.79s (session 88527)
[mega-batch] #151241 reduced-order ok 0.0s (session 88528)
[mega-batch] #151234 vspaero-wing ok 5.178s (session 88529)
[mega-batch] #151242 openfoam-cylinder ok 1.295s (session 88530)
[mega-batch] #151244 reduced-order ok 0.0s (session 88531)
[mega-batch] #151245 openfoam-cylinder ok 0.937s (session 88532)
[mega-batch] #151237 vspaero-wing ok 5.238s (session 88533)
[mega-batch] #151247 reduced-order ok 0.0s (session 88534)
[mega-batch] #151248 openfoam-cylinder ok 1.389s (session 88535)
[mega-batch] #151240 vspaero-wing ok 5.225s (session 88536)
[mega-batch] #151250 reduced-order ok 0.0s (session 88537)
[mega-batch] #151243 vspaero-wing ok 5.225s (session 88538)
[mega-batch] #151246 vspaero-wing ok 5.225s (session 88539)
[mega-batch] #151253 reduced-order ok 0.0s (session 88540)
[mega-batch] #151251 openfoam-cylinder ok 2.847s (session 88541)
[mega-batch] #151254 openfoam-cylinder ok 2.546s (session 88542)
[mega-batch] #151256 reduced-order ok 0.0s (session 88543)
[mega-batch] #151249 vspaero-wing ok 5.225s (session 88544)
[mega-batch] #151257 openfoam-cylinder ok 0.988s (session 88545)
[mega-batch] #151259 reduced-order ok 0.0s (session 88546)
[mega-batch] #151252 vspaero-wing ok 5.175s (session 88547)
[mega-batch] #151260 openfoam-cylinder ok 1.642s (session 88548)
[mega-batch] #151262 reduced-order ok 0.0s (session 88549)
[mega-batch] #151255 vspaero-wing ok 5.18s (session 88550)
[mega-batch] #151263 openfoam-cylinder ok 0.685s (session 88551)
[mega-batch] #151265 reduced-order ok 0.0s (session 88552)
[mega-batch] #151258 vspaero-wing ok 5.224s (session 88553)
[mega-batch] #151266 openfoam-cylinder ok 3.096s (session 88554)
[mega-batch] #151268 reduced-order ok 0.0s (session 88555)
[mega-batch] #151261 vspaero-wing ok 5.224s (session 88556)
[mega-batch] #151269 openfoam-cylinder ok 1.289s (session 88557)
[mega-batch] #151271 reduced-order ok 0.0s (session 88558)
[mega-batch] #151264 vspaero-wing ok 5.175s (session 88559)
[mega-batch] #151267 vspaero-wing ok 5.225s (session 88560)
[mega-batch] #151274 reduced-order ok 0.0s (session 88561)
[mega-batch] #151272 openfoam-cylinder ok 3.75s (session 88562)
[mega-batch] #151275 openfoam-cylinder ok 1.038s (session 88563)
[mega-batch] #151277 reduced-order ok 0.0s (session 88564)
[mega-batch] #151270 vspaero-wing ok 5.226s (session 88565)
[mega-batch] #151278 openfoam-cylinder ok 0.89s (session 88566)
[mega-batch] #151280 reduced-order ok 0.0s (session 88567)
[mega-batch] #151281 openfoam-cylinder ok 0.786s (session 88568)
[mega-batch] #151273 vspaero-wing ok 5.276s (session 88569)
[mega-batch] #151283 reduced-order ok 0.0s (session 88570)
[mega-batch] #151276 vspaero-wing ok 5.175s (session 88571)
[mega-batch] #151279 vspaero-wing ok 5.226s (session 88572)
[mega-batch] #151286 reduced-order ok 0.0s (session 88573)
[mega-batch] #151284 openfoam-cylinder ok 3.854s (session 88574)
[mega-batch] #151282 vspaero-wing ok 5.226s (session 88575)
[mega-batch] #151289 reduced-order ok 0.0s (session 88576)
[mega-batch] #151287 openfoam-cylinder ok 3.902s (session 88577)
[mega-batch] #151285 vspaero-wing ok 5.225s (session 88578)
[mega-batch] #151292 reduced-order ok 0.0s (session 88579)
[mega-batch] #151288 vspaero-wing ok 5.275s (session 88580)
[mega-batch] #151290 openfoam-cylinder ok 4.61s (session 88581)
[mega-batch] #151295 reduced-order ok 0.0s (session 88582)
[mega-batch] #151296 openfoam-cylinder ok 1.34s (session 88583)
[mega-batch] #151293 openfoam-cylinder ok 3.148s (session 88584)
[mega-batch] #151298 reduced-order ok 0.0s (session 88585)
[mega-batch] #151291 vspaero-wing ok 5.23s (session 88586)
[mega-batch] #151299 openfoam-cylinder ok 2.846s (session 88587)
[mega-batch] #151301 reduced-order ok 0.0s (session 88588)
[mega-batch] #151294 vspaero-wing ok 5.225s (session 88589)
[mega-batch] #151302 openfoam-cylinder ok 1.441s (session 88590)
[mega-batch] #151304 reduced-order ok 0.0s (session 88591)
[mega-batch] #151297 vspaero-wing ok 5.227s (session 88592)
[mega-batch] #151305 openfoam-cylinder ok 1.693s (session 88593)
[mega-batch] #151307 reduced-order ok 0.0s (session 88594)
[mega-batch] #151300 vspaero-wing ok 5.225s (session 88595)
[mega-batch] #151308 openfoam-cylinder ok 1.591s (session 88596)
[mega-batch] #151310 reduced-order ok 0.0s (session 88597)
[mega-batch] #151303 vspaero-wing ok 5.229s (session 88598)
[mega-batch] #151311 openfoam-cylinder ok 0.689s (session 88599)
[mega-batch] #151313 reduced-order ok 0.0s (session 88600)
[mega-batch] #151314 openfoam-cylinder ok 0.789s (session 88601)
[mega-batch] #151306 vspaero-wing ok 5.227s (session 88602)
[mega-batch] #151316 reduced-order ok 0.0s (session 88603)
[mega-batch] #151309 vspaero-wing ok 5.176s (session 88604)
[mega-batch] #151317 openfoam-cylinder ok 2.998s (session 88605)
[mega-batch] #151319 reduced-order ok 0.0s (session 88606)
[mega-batch] #151312 vspaero-wing ok 5.225s (session 88607)
[mega-batch] #151315 vspaero-wing ok 5.224s (session 88608)
[mega-batch] #151322 reduced-order ok 0.0s (session 88609)
[mega-batch] #151320 openfoam-cylinder ok 1.743s (session 88610)
[mega-batch] #151323 openfoam-cylinder ok 1.138s (session 88611)
[mega-batch] #151325 reduced-order ok 0.0s (session 88612)
[mega-batch] #151318 vspaero-wing ok 5.177s (session 88613)
[mega-batch] #151326 openfoam-cylinder ok 2.645s (session 88614)
[mega-batch] #151328 reduced-order ok 0.0s (session 88615)
[mega-batch] #151321 vspaero-wing ok 5.225s (session 88616)
[mega-batch] #151324 vspaero-wing ok 5.176s (session 88617)
[mega-batch] #151331 reduced-order ok 0.0s (session 88618)
[mega-batch] #151329 openfoam-cylinder ok 1.842s (session 88619)
[mega-batch] #151327 vspaero-wing ok 5.232s (session 88620)
[mega-batch] #151334 reduced-order ok 0.0s (session 88621)
[mega-batch] #151332 openfoam-cylinder ok 2.748s (session 88622)
[mega-batch] #151330 vspaero-wing ok 5.224s (session 88623)
[mega-batch] #151337 reduced-order ok 0.0s (session 88624)
[mega-batch] #151338 openfoam-cylinder ok 0.685s (session 88625)
[mega-batch] #151335 openfoam-cylinder ok 2.848s (session 88626)
[mega-batch] #151340 reduced-order ok 0.0s (session 88627)
[mega-batch] #151333 vspaero-wing ok 5.228s (session 88628)
[mega-batch] #151341 openfoam-cylinder ok 2.093s (session 88629)
[mega-batch] #151343 reduced-order ok 0.0s (session 88630)
[mega-batch] #151336 vspaero-wing ok 5.226s (session 88631)
[mega-batch] #151339 vspaero-wing ok 5.226s (session 88632)
[mega-batch] #151346 reduced-order ok 0.0s (session 88633)
[mega-batch] #151342 vspaero-wing ok 5.228s (session 88634)
[mega-batch] #151344 openfoam-cylinder ok 4.755s (session 88635)
[mega-batch] #151349 reduced-order ok 0.0s (session 88636)
[mega-batch] #151345 vspaero-wing ok 5.227s (session 88637)
[mega-batch] #151347 openfoam-cylinder ok 3.8s (session 88638)
[mega-batch] #151352 reduced-order ok 0.0s (session 88639)
[mega-batch] #151353 openfoam-cylinder ok 0.685s (session 88640)
[mega-batch] #151350 openfoam-cylinder ok 3.852s (session 88641)
[mega-batch] #151355 reduced-order ok 0.0s (session 88642)
[mega-batch] #151348 vspaero-wing ok 5.23s (session 88643)
[mega-batch] #151356 openfoam-cylinder ok 0.736s (session 88644)
[mega-batch] #151358 reduced-order ok 0.0s (session 88645)
[mega-batch] #151359 openfoam-cylinder ok 1.791s (session 88646)
[mega-batch] #151351 vspaero-wing ok 5.228s (session 88647)
[mega-batch] #151361 reduced-order ok 0.0s (session 88648)
[mega-batch] #151354 vspaero-wing ok 5.23s (session 88649)
[mega-batch] #151357 vspaero-wing ok 5.226s (session 88650)
[mega-batch] #151364 reduced-order ok 0.0s (session 88651)
[mega-batch] #151362 openfoam-cylinder ok 3.347s (session 88652)
[mega-batch] #151365 openfoam-cylinder ok 1.239s (session 88653)
[mega-batch] #151367 reduced-order ok 0.0s (session 88654)
[mega-batch] #151360 vspaero-wing ok 5.18s (session 88655)
[mega-batch] #151363 vspaero-wing ok 5.225s (session 88656)
[mega-batch] #151370 reduced-order ok 0.0s (session 88657)
[mega-batch] #151371 openfoam-cylinder ok 0.887s (session 88658)
[mega-batch] #151368 openfoam-cylinder ok 4.705s (session 88659)
[mega-batch] #151373 reduced-order ok 0.0s (session 88660)
[mega-batch] #151366 vspaero-wing ok 5.225s (session 88661)
[mega-batch] #151374 openfoam-cylinder ok 1.24s (session 88662)
[mega-batch] #151376 reduced-order ok 0.0s (session 88663)
[mega-batch] #151369 vspaero-wing ok 5.227s (session 88664)
[mega-batch] #151377 openfoam-cylinder ok 1.894s (session 88665)
[mega-batch] #151379 reduced-order ok 0.0s (session 88666)
[mega-batch] #151380 openfoam-cylinder ok 0.786s (session 88667)
[mega-batch] #151372 vspaero-wing ok 5.224s (session 88668)
[mega-batch] #151382 reduced-order ok 0.0s (session 88669)
[mega-batch] #151383 openfoam-cylinder ok 0.736s (session 88670)
[mega-batch] #151375 vspaero-wing ok 5.278s (session 88671)
[mega-batch] #151385 reduced-order ok 0.0s (session 88672)
[mega-batch] #151378 vspaero-wing ok 5.225s (session 88673)
[mega-batch] #151386 openfoam-cylinder ok 1.793s (session 88674)
[mega-batch] #151388 reduced-order ok 0.0s (session 88675)
[mega-batch] #151389 openfoam-cylinder ok 1.088s (session 88676)
[mega-batch] #151381 vspaero-wing ok 5.226s (session 88677)
[mega-batch] #151391 reduced-order ok 0.0s (session 88678)
[mega-batch] #151384 vspaero-wing ok 5.227s (session 88679)
[mega-batch] #151392 openfoam-cylinder ok 2.093s (session 88680)
[mega-batch] #151394 reduced-order ok 0.0s (session 88681)
[mega-batch] #151387 vspaero-wing ok 5.226s (session 88682)
[mega-batch] #151390 vspaero-wing ok 5.176s (session 88683)
[mega-batch] #151397 reduced-order ok 0.0s (session 88684)
[mega-batch] #151398 openfoam-cylinder ok 1.391s (session 88685)
[mega-batch] #151393 vspaero-wing ok 5.226s (session 88686)
[mega-batch] #151400 reduced-order ok 0.0s (session 88687)
[mega-batch] #151395 openfoam-cylinder ok 4.301s (session 88688)
[mega-batch] #151401 openfoam-cylinder ok 1.191s (session 88689)
[mega-batch] #151403 reduced-order ok 0.0s (session 88690)
[mega-batch] #151396 vspaero-wing ok 5.227s (session 88691)
[mega-batch] #151404 openfoam-cylinder ok 2.998s (session 88692)
[mega-batch] #151406 reduced-order ok 0.0s (session 88693)
[mega-batch] #151399 vspaero-wing ok 5.23s (session 88694)
[mega-batch] #151402 vspaero-wing ok 5.225s (session 88695)
[mega-batch] #151409 reduced-order ok 0.0s (session 88696)
[mega-batch] #151407 openfoam-cylinder ok 2.043s (session 88697)
[mega-batch] #151405 vspaero-wing ok 5.227s (session 88698)
[mega-batch] #151412 reduced-order ok 0.0s (session 88699)
[mega-batch] #151413 openfoam-cylinder ok 0.686s (session 88700)
[mega-batch] #151410 openfoam-cylinder ok 2.947s (session 88701)
[mega-batch] #151415 reduced-order ok 0.0s (session 88702)
[mega-batch] #151408 vspaero-wing ok 5.224s (session 88703)
[mega-batch] #151416 openfoam-cylinder ok 2.046s (session 88704)
[mega-batch] #151418 reduced-order ok 0.0s (session 88705)
[mega-batch] #151411 vspaero-wing ok 5.224s (session 88706)
[mega-batch] #151419 openfoam-cylinder ok 2.044s (session 88707)
[mega-batch] #151421 reduced-order ok 0.0s (session 88708)
[mega-batch] #151414 vspaero-wing ok 5.229s (session 88709)
[mega-batch] #151422 openfoam-cylinder ok 1.54s (session 88710)
[mega-batch] #151424 reduced-order ok 0.0s (session 88711)
[mega-batch] #151425 openfoam-cylinder ok 1.038s (session 88712)
[mega-batch] #151417 vspaero-wing ok 5.226s (session 88713)
[mega-batch] #151427 reduced-order ok 0.0s (session 88714)
[mega-batch] #151420 vspaero-wing ok 5.225s (session 88715)
[mega-batch] #151428 openfoam-cylinder ok 2.5s (session 88716)
[mega-batch] #151430 reduced-order ok 0.0s (session 88717)
[mega-batch] #151423 vspaero-wing ok 5.229s (session 88718)
[mega-batch] #151431 openfoam-cylinder ok 1.993s (session 88719)
[mega-batch] #151433 reduced-order ok 0.0s (session 88720)
[mega-batch] #151426 vspaero-wing ok 5.224s (session 88721)
[mega-batch] #151434 openfoam-cylinder ok 1.188s (session 88722)
[mega-batch] #151436 reduced-order ok 0.0s (session 88723)
[mega-batch] #151429 vspaero-wing ok 5.226s (session 88724)
[mega-batch] #151437 openfoam-cylinder ok 1.946s (session 88725)
[mega-batch] #151439 reduced-order ok 0.0s (session 88726)
[mega-batch] #151432 vspaero-wing ok 5.231s (session 88727)
[mega-batch] #151440 openfoam-cylinder ok 2.394s (session 88728)
[mega-batch] #151442 reduced-order ok 0.0s (session 88729)
[mega-batch] #151435 vspaero-wing ok 5.23s (session 88730)
[mega-batch] #151443 openfoam-cylinder ok 1.038s (session 88731)
[mega-batch] #151445 reduced-order ok 0.0s (session 88732)
[mega-batch] #151438 vspaero-wing ok 5.229s (session 88733)
[mega-batch] #151446 openfoam-cylinder ok 0.887s (session 88734)
[mega-batch] #151448 reduced-order ok 0.0s (session 88735)
[mega-batch] #151441 vspaero-wing ok 5.232s (session 88736)
[mega-batch] #151449 openfoam-cylinder ok 2.946s (session 88737)
[mega-batch] #151451 reduced-order ok 0.0s (session 88738)
[mega-batch] #151444 vspaero-wing ok 5.229s (session 88739)
[mega-batch] #151447 vspaero-wing ok 5.226s (session 88740)
[mega-batch] #151454 reduced-order ok 0.0s (session 88741)
[mega-batch] #151450 vspaero-wing ok 5.225s (session 88742)
[mega-batch] #151452 openfoam-cylinder ok 4.203s (session 88743)
[mega-batch] #151457 reduced-order ok 0.0s (session 88744)
[mega-batch] #151455 openfoam-cylinder ok 3.298s (session 88745)
[mega-batch] #151453 vspaero-wing ok 5.226s (session 88746)
[mega-batch] #151460 reduced-order ok 0.0s (session 88747)
[mega-batch] #151458 openfoam-cylinder ok 1.893s (session 88748)
[mega-batch] #151461 openfoam-cylinder ok 0.639s (session 88749)
[mega-batch] #151463 reduced-order ok 0.0s (session 88750)
[mega-batch] #151464 openfoam-cylinder ok 1.037s (session 88751)
