iteration,Cd,Cl,Cm
956.0,0.2755979096343,0.02383872972456,-0.454738716833
957.0,0.2768850469636,0.02163217519513,-0.4452289595831
958.0,0.278754465597,0.01679596937916,-0.4350033087217
959.0,0.2809472084963,0.01043784196364,-0.425026642957
960.0,0.2830206420812,0.003264548399575,-0.4159165724248
961.0,0.2847106897448,-0.003636438055428,-0.4081936008927
962.0,0.2859971804381,-0.01017319337731,-0.4013846175711
963.0,0.286845161557,-0.01653890977884,-0.3952374601995
964.0,0.2874745094831,-0.02226586156137,-0.3900433826964
965.0,0.2880865004267,-0.0279705702783,-0.384447134953
966.0,0.2886115225514,-0.03293686885429,-0.3790072104659
967.0,0.2889396484034,-0.03674257142019,-0.3739859340487
968.0,0.2889847071278,-0.03924054920352,-0.3700089191465
969.0,0.2887858409712,-0.04100717721977,-0.3662881312361
970.0,0.2883015139748,-0.04203491210647,-0.3633545658854
971.0,0.2875887652645,-0.04258278914991,-0.3606926854075
972.0,0.2866584259382,-0.042255108248,-0.3579993549905
973.0,0.2853964418183,-0.04095214748298,-0.3555597533353
974.0,0.2837711864539,-0.03922146492316,-0.3533677328789
975.0,0.2819162419856,-0.03710601586992,-0.3515434922645
976.0,0.2800897621897,-0.03495323878858,-0.3500813439198
977.0,0.278446146708,-0.03302378805634,-0.3491154396107
978.0,0.277089208539,-0.03111405641266,-0.3495877475562
979.0,0.2760712724713,-0.02888152269693,-0.3519029423027
980.0,0.2753775396946,-0.02638286628381,-0.3562771665768
981.0,0.2751212394919,-0.02326162612568,-0.3631737848955
982.0,0.275440864961,-0.01969453984637,-0.3720240193155
983.0,0.2764096980211,-0.01537521307498,-0.3830600976281
984.0,0.2778235083073,-0.01030957518285,-0.3954225554963
985.0,0.2794200831533,-0.004397317729221,-0.4089661690232
986.0,0.281022361363,0.002143721439538,-0.4234278320705
987.0,0.282488854631,0.008978006114523,-0.4377443963605
988.0,0.2838137533335,0.01529965206198,-0.450831643663
989.0,0.2850114102961,0.02108906268117,-0.4625282763797
990.0,0.2861629002236,0.02589150206468,-0.4724569758534
991.0,0.2873804252964,0.02961898440484,-0.4803312523163
992.0,0.2885244518624,0.03178779180727,-0.4859951205111
993.0,0.2895677757059,0.03214460946598,-0.4891428386448
994.0,0.2905381670211,0.03067410734266,-0.489385569915
995.0,0.2913576291847,0.02726472822504,-0.4865899794966
996.0,0.2920386902568,0.02238792436267,-0.4814253047153
997.0,0.2924569664636,0.01605592863435,-0.4735574825529
998.0,0.2924673785723,0.00882366644545,-0.4638709557909
999.0,0.2920267572678,0.001873127826157,-0.4532966700963
1000.0,0.2911626517668,-0.004436915663288,-0.4432528646428
