# Region            : cellZone slabA
# Cells             : 60
# Volume            : 6.972459419793e-09
# Time              	volAverage(p)
803                 	8.503263364280e+03
804                 	8.503263364551e+03
805                 	8.503263364341e+03
806                 	8.503263364321e+03
807                 	8.503263364245e+03
808                 	8.503263364390e+03
809                 	8.503263364906e+03
810                 	8.503263364769e+03
811                 	8.503263364049e+03
812                 	8.503263364008e+03
813                 	8.503263364483e+03
814                 	8.503263364563e+03
815                 	8.503263364413e+03
816                 	8.503263364230e+03
817                 	8.503263364233e+03
818                 	8.503263364300e+03
819                 	8.503263364635e+03
820                 	8.503263364742e+03
821                 	8.503263364407e+03
822                 	8.503263364223e+03
823                 	8.503263364095e+03
824                 	8.503263364456e+03
825                 	8.503263364687e+03
826                 	8.503263364397e+03
827                 	8.503263364254e+03
828                 	8.503263364135e+03
829                 	8.503263364464e+03
830                 	8.503263364646e+03
831                 	8.503263364444e+03
832                 	8.503263364478e+03
833                 	8.503263364248e+03
834                 	8.503263364315e+03
835                 	8.503263364326e+03
836                 	8.503263364306e+03
837                 	8.503263364443e+03
838                 	8.503263364456e+03
839                 	8.503263364611e+03
840                 	8.503263364686e+03
841                 	8.503263363964e+03
842                 	8.503263363862e+03
843                 	8.503263364750e+03
844                 	8.503263364794e+03
845                 	8.503263364600e+03
846                 	8.503263364326e+03
847                 	8.503263364433e+03
848                 	8.503263364378e+03
849                 	8.503263363903e+03
850                 	8.503263364291e+03
851                 	8.503263364448e+03
852                 	8.503263364689e+03
853                 	8.503263364609e+03
854                 	8.503263364398e+03
855                 	8.503263364079e+03
856                 	8.503263364305e+03
857                 	8.503263364463e+03
858                 	8.503263364379e+03
859                 	8.503263364616e+03
860                 	8.503263364336e+03
861                 	8.503263364087e+03
862                 	8.503263364460e+03
863                 	8.503263364597e+03
864                 	8.503263364799e+03
865                 	8.503263364199e+03
866                 	8.503263364073e+03
867                 	8.503263364270e+03
868                 	8.503263364477e+03
869                 	8.503263364594e+03
870                 	8.503263364451e+03
871                 	8.503263364275e+03
872                 	8.503263364344e+03
873                 	8.503263364393e+03
874                 	8.503263364441e+03
875                 	8.503263364441e+03
876                 	8.503263364612e+03
877                 	8.503263364370e+03
878                 	8.503263364400e+03
879                 	8.503263363995e+03
880                 	8.503263364316e+03
881                 	8.503263364828e+03
882                 	8.503263364688e+03
883                 	8.503263364311e+03
884                 	8.503263364197e+03
885                 	8.503263364112e+03
886                 	8.503263364371e+03
887                 	8.503263364417e+03
888                 	8.503263364638e+03
889                 	8.503263364532e+03
890                 	8.503263364298e+03
891                 	8.503263364211e+03
892                 	8.503263364373e+03
893                 	8.503263364304e+03
894                 	8.503263364477e+03
895                 	8.503263364370e+03
896                 	8.503263364682e+03
897                 	8.503263364579e+03
898                 	8.503263364357e+03
899                 	8.503263364270e+03
900                 	8.503263364205e+03
901                 	8.503263364252e+03
902                 	8.503263364773e+03
903                 	8.503263364376e+03
904                 	8.503263364321e+03
905                 	8.503263364354e+03
906                 	8.503263364307e+03
907                 	8.503263364471e+03
908                 	8.503263364660e+03
909                 	8.503263364582e+03
910                 	8.503263364201e+03
911                 	8.503263364059e+03
912                 	8.503263364040e+03
913                 	8.503263364922e+03
914                 	8.503263364700e+03
915                 	8.503263364412e+03
916                 	8.503263364434e+03
917                 	8.503263364225e+03
918                 	8.503263364097e+03
919                 	8.503263364258e+03
920                 	8.503263364603e+03
921                 	8.503263364454e+03
922                 	8.503263364468e+03
923                 	8.503263364513e+03
924                 	8.503263364324e+03
925                 	8.503263364365e+03
926                 	8.503263364463e+03
927                 	8.503263364424e+03
928                 	8.503263364469e+03
929                 	8.503263364391e+03
930                 	8.503263364462e+03
931                 	8.503263363841e+03
932                 	8.503263364318e+03
933                 	8.503263364714e+03
934                 	8.503263364714e+03
935                 	8.503263364377e+03
936                 	8.503263364215e+03
937                 	8.503263364270e+03
938                 	8.503263364402e+03
939                 	8.503263364471e+03
940                 	8.503263364483e+03
941                 	8.503263364383e+03
942                 	8.503263364327e+03
943                 	8.503263364392e+03
944                 	8.503263364568e+03
945                 	8.503263364471e+03
946                 	8.503263364429e+03
947                 	8.503263364209e+03
948                 	8.503263364166e+03
949                 	8.503263364442e+03
950                 	8.503263364487e+03
951                 	8.503263364287e+03
952                 	8.503263364530e+03
953                 	8.503263364717e+03
954                 	8.503263364247e+03
955                 	8.503263364312e+03
956                 	8.503263364311e+03
957                 	8.503263364375e+03
958                 	8.503263364384e+03
959                 	8.503263364370e+03
960                 	8.503263364756e+03
961                 	8.503263364442e+03
962                 	8.503263364216e+03
963                 	8.503263364182e+03
964                 	8.503263364315e+03
965                 	8.503263364399e+03
966                 	8.503263364610e+03
967                 	8.503263364584e+03
968                 	8.503263364336e+03
969                 	8.503263364403e+03
970                 	8.503263364462e+03
971                 	8.503263364315e+03
972                 	8.503263364033e+03
973                 	8.503263364379e+03
974                 	8.503263364402e+03
975                 	8.503263364290e+03
976                 	8.503263364475e+03
977                 	8.503263364955e+03
