mesh_cell_index,x_min_m,x_max_m,y_min_m,y_max_m,module_cell,T_K_at_t_0s,T_K_at_t_30s,T_K_at_t_60s,T_K_at_t_120s,T_K_at_t_300s,T_K_at_t_900s
743,0.015000000,0.020000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
744,0.020000000,0.025000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
745,0.025000000,0.030000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
746,0.030000000,0.035000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
747,0.035000000,0.040000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
748,0.040000000,0.045000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
749,0.045000000,0.050000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
750,0.050000000,0.055000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
751,0.055000000,0.060000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
752,0.060000000,0.065000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
753,0.065000000,0.070000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
754,0.070000000,0.075000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
755,0.075000000,0.080000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
756,0.080000000,0.085000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
757,0.085000000,0.090000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
758,0.090000000,0.095000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
759,0.095000000,0.100000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
760,0.000000000,0.005000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
761,0.005000000,0.010000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
762,0.010000000,0.015000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
763,0.015000000,0.020000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
764,0.020000000,0.025000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
765,0.025000000,0.030000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
766,0.030000000,0.035000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
767,0.035000000,0.040000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
768,0.040000000,0.045000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
769,0.045000000,0.050000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
770,0.050000000,0.055000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
771,0.055000000,0.060000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
772,0.060000000,0.065000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
773,0.065000000,0.070000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
774,0.070000000,0.075000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
775,0.075000000,0.080000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
776,0.080000000,0.085000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
777,0.085000000,0.090000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
778,0.090000000,0.095000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
779,0.095000000,0.100000000,0.208000000,0.213000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
780,0.000000000,0.005000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
781,0.005000000,0.010000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
782,0.010000000,0.015000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
783,0.015000000,0.020000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
784,0.020000000,0.025000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
785,0.025000000,0.030000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
786,0.030000000,0.035000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
787,0.035000000,0.040000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
788,0.040000000,0.045000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
789,0.045000000,0.050000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
790,0.050000000,0.055000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
791,0.055000000,0.060000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
792,0.060000000,0.065000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
793,0.065000000,0.070000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
794,0.070000000,0.075000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
795,0.075000000,0.080000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
796,0.080000000,0.085000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
797,0.085000000,0.090000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
798,0.090000000,0.095000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
799,0.095000000,0.100000000,0.213000000,0.218000000,7,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
800,0.000000000,0.005000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
801,0.005000000,0.010000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
802,0.010000000,0.015000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
803,0.015000000,0.020000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
804,0.020000000,0.025000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
805,0.025000000,0.030000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
806,0.030000000,0.035000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
807,0.035000000,0.040000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
808,0.040000000,0.045000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
809,0.045000000,0.050000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
810,0.050000000,0.055000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
811,0.055000000,0.060000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
812,0.060000000,0.065000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
813,0.065000000,0.070000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
814,0.070000000,0.075000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
815,0.075000000,0.080000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
816,0.080000000,0.085000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
817,0.085000000,0.090000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
818,0.090000000,0.095000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
819,0.095000000,0.100000000,0.218000000,0.223000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
820,0.000000000,0.005000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
821,0.005000000,0.010000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
822,0.010000000,0.015000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
823,0.015000000,0.020000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
824,0.020000000,0.025000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
825,0.025000000,0.030000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
826,0.030000000,0.035000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
827,0.035000000,0.040000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
828,0.040000000,0.045000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
829,0.045000000,0.050000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
830,0.050000000,0.055000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
831,0.055000000,0.060000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
832,0.060000000,0.065000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
833,0.065000000,0.070000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
834,0.070000000,0.075000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
835,0.075000000,0.080000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
836,0.080000000,0.085000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
837,0.085000000,0.090000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
838,0.090000000,0.095000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
839,0.095000000,0.100000000,0.223000000,0.228000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
840,0.000000000,0.005000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
841,0.005000000,0.010000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
842,0.010000000,0.015000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
843,0.015000000,0.020000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
844,0.020000000,0.025000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
845,0.025000000,0.030000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
846,0.030000000,0.035000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
847,0.035000000,0.040000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
848,0.040000000,0.045000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
849,0.045000000,0.050000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
850,0.050000000,0.055000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
851,0.055000000,0.060000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
852,0.060000000,0.065000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
853,0.065000000,0.070000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
854,0.070000000,0.075000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
855,0.075000000,0.080000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
856,0.080000000,0.085000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
857,0.085000000,0.090000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
858,0.090000000,0.095000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
859,0.095000000,0.100000000,0.231000000,0.236000000,8,293.000000000,293.057392850,293.110866259,293.131811309,293.196839390,293.372890088
860,0.000000000,0.005000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
861,0.005000000,0.010000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
862,0.010000000,0.015000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
863,0.015000000,0.020000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
864,0.020000000,0.025000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
865,0.025000000,0.030000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
866,0.030000000,0.035000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
867,0.035000000,0.040000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
868,0.040000000,0.045000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
869,0.045000000,0.050000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
870,0.050000000,0.055000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
871,0.055000000,0.060000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
872,0.060000000,0.065000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
873,0.065000000,0.070000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
874,0.070000000,0.075000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
875,0.075000000,0.080000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
876,0.080000000,0.085000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
877,0.085000000,0.090000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
878,0.090000000,0.095000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
879,0.095000000,0.100000000,0.236000000,0.241000000,8,293.000000000,293.059217024,293.115658781,293.139644773,293.209908228,293.398911851
880,0.000000000,0.005000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
881,0.005000000,0.010000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
882,0.010000000,0.015000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
883,0.015000000,0.020000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
884,0.020000000,0.025000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
885,0.025000000,0.030000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
886,0.030000000,0.035000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
887,0.035000000,0.040000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
888,0.040000000,0.045000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
889,0.045000000,0.050000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
890,0.050000000,0.055000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
891,0.055000000,0.060000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
892,0.060000000,0.065000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
893,0.065000000,0.070000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
894,0.070000000,0.075000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
895,0.075000000,0.080000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
896,0.080000000,0.085000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
897,0.085000000,0.090000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
898,0.090000000,0.095000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
899,0.095000000,0.100000000,0.241000000,0.246000000,8,293.000000000,293.059794031,293.117842679,293.144711490,293.219666600,293.419269676
900,0.000000000,0.005000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
901,0.005000000,0.010000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
902,0.010000000,0.015000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
903,0.015000000,0.020000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
904,0.020000000,0.025000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
905,0.025000000,0.030000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
906,0.030000000,0.035000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
907,0.035000000,0.040000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
908,0.040000000,0.045000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
909,0.045000000,0.050000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
910,0.050000000,0.055000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
911,0.055000000,0.060000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
912,0.060000000,0.065000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
913,0.065000000,0.070000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
914,0.070000000,0.075000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
915,0.075000000,0.080000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
916,0.080000000,0.085000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
917,0.085000000,0.090000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
918,0.090000000,0.095000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
919,0.095000000,0.100000000,0.246000000,0.251000000,8,293.000000000,293.059952026,293.118748825,293.147747811,293.226568112,293.434267216
920,0.000000000,0.005000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
921,0.005000000,0.010000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
922,0.010000000,0.015000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
923,0.015000000,0.020000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
924,0.020000000,0.025000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
925,0.025000000,0.030000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
926,0.030000000,0.035000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
927,0.035000000,0.040000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
928,0.040000000,0.045000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
929,0.045000000,0.050000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
930,0.050000000,0.055000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
931,0.055000000,0.060000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
932,0.060000000,0.065000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
933,0.065000000,0.070000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
934,0.070000000,0.075000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
935,0.075000000,0.080000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
936,0.080000000,0.085000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
937,0.085000000,0.090000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
938,0.090000000,0.095000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
939,0.095000000,0.100000000,0.251000000,0.256000000,8,293.000000000,293.059989950,293.119089599,293.149390486,293.230966102,293.444135626
940,0.000000000,0.005000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
941,0.005000000,0.010000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
942,0.010000000,0.015000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
943,0.015000000,0.020000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
944,0.020000000,0.025000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
945,0.025000000,0.030000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
946,0.030000000,0.035000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
947,0.035000000,0.040000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
948,0.040000000,0.045000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
949,0.045000000,0.050000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
950,0.050000000,0.055000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
951,0.055000000,0.060000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
952,0.060000000,0.065000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
953,0.065000000,0.070000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
954,0.070000000,0.075000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
955,0.075000000,0.080000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
956,0.080000000,0.085000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
957,0.085000000,0.090000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
958,0.090000000,0.095000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
959,0.095000000,0.100000000,0.256000000,0.261000000,8,293.000000000,293.059997791,293.119197765,293.150094979,293.233103259,293.449030649
