iteration,Y'(-12),Y'(-8),Y'(-4),Y'(+0),Y'(+4),Y'(+8),Y'(+12),N'(-12),N'(-8),N'(-4),N'(+0),N'(+4),N'(+8),N'(+12)
1737,-0.00019466902915134046,-0.00018181807352745738,-9.82695181634907e-05,-2.294329454715822e-08,9.825596129770637e-05,0.00018194955757833364,0.00019443561944289427,0.0005477454477920804,0.0003219282040676758,0.00015492353339902613,5.5915357328193245e-09,-0.000154925537633856,-0.00032194669968106616,-0.000547742989382348
1738,-0.0001946652244153544,-0.00018181756680994796,-9.826975422378136e-05,-2.360974708055414e-08,9.825653562779655e-05,0.00018194898489060248,0.00019443599455493455,0.0005477453694760961,0.00032192825179256263,0.00015492357019158417,5.697670148718956e-09,-0.00015492548047266774,-0.0003219468102067245,-0.0005477436328127862
1739,-0.0001946631747572158,-0.00018181645306984733,-9.826997418166309e-05,-2.4850173448185752e-08,9.82573854860251e-05,0.00018194872802447038,0.00019443883423012341,0.0005477449995619784,0.0003219284047711725,0.00015492356113449204,5.5498958474869665e-09,-0.00015492535207792387,-0.0003219468781869412,-0.0005477438367534361
1740,-0.0001946608839865868,-0.00018181573098360328,-9.827013322250808e-05,-2.6631357271006607e-08,9.825739049191962e-05,0.00018194863936466971,0.00019444124532547137,0.0005477447498156112,0.00032192851051046867,0.00015492364053492264,5.3246162438732285e-09,-0.00015492546154919517,-0.00032194684902944005,-0.0005477440754934826
1741,-0.0001946581342224259,-0.0001818152908077422,-9.826998540330026e-05,-2.5924358218658597e-08,9.825696006282381e-05,0.00018194869434970664,0.00019444498268237343,0.0005477446799855926,0.00032192852893911925,0.0001549236348398453,5.553147089213257e-09,-0.0001549256891580593,-0.0003219468094899263,-0.0005477441979041176
1742,-0.0001946556549401149,-0.00018181630555310155,-9.827012313584246e-05,-2.561072797578089e-08,9.825605007474801e-05,0.00018194894779713104,0.00019444681479444486,0.0005477447063915136,0.0003219282606022437,0.00015492369521737649,5.872515390079397e-09,-0.0001549260664598229,-0.0003219465708423699,-0.0005477446067796859
1743,-0.0001946539637635306,-0.00018181777418856156,-9.827022506160841e-05,-2.5721678487759956e-08,9.825610828736032e-05,0.00018194937118487119,0.00019445029701919915,0.0005477445269376153,0.000321927886526072,0.0001549236898830105,5.9592054121279475e-09,-0.00015492619158966655,-0.0003219464122218644,-0.0005477447173978344
1744,-0.0001946521180850023,-0.00018181862069803292,-9.827033695975463e-05,-2.5278692045970565e-08,9.825659923940551e-05,0.0001819494642190414,0.00019445350930397367,0.0005477444986818925,0.00032192775260042074,0.00015492371191415012,6.268491967546624e-09,-0.00015492622803076227,-0.0003219462810940384,-0.0005477447181608776
1745,-0.0001946502781010361,-0.00018181919705077641,-9.827074125396288e-05,-2.3603923545439123e-08,9.825600799410122e-05,0.000181949469026907,0.00019445784493472785,0.0005477444838141104,0.00032192769546466726,0.00015492356575205985,6.659650193043121e-09,-0.00015492651756174208,-0.0003219461905462396,-0.0005477446442150502
1746,-0.00019464905503125353,-0.0001818203147120461,-9.827153922665146e-05,-2.3741622918291474e-08,9.825470092263039e-05,0.00018194932141163937,0.00019446020334059765,0.0005477444284819137,0.00032192759141331525,0.00015492337973136496,6.7543811696945686e-09,-0.00015492701360922084,-0.00032194610170950755,-0.0005477448385136081
1747,-0.0001946470472251911,-0.00018182129181221174,-9.826964804088687e-05,-2.2919560358915443e-08,9.825348250209326e-05,0.00018194963971598872,0.00019446404887447618,0.0005477444649461319,0.0003219274951773759,0.0001549237548087419,6.9413348009876734e-09,-0.0001549274906199267,-0.0003219459471354435,-0.0005477448398547144
1748,-0.00019464504464078596,-0.00018182332775611067,-9.826711889667443e-05,-2.222743346251418e-08,9.825499195022408e-05,0.0001819501361281141,0.00019446872458290558,0.0005477447084725407,0.0003219271455417107,0.00015492429808166094,7.3543496539274e-09,-0.0001549272679939662,-0.000321945660439285,-0.0005477446120747436
1749,-0.00019464313497232486,-0.00018182524094180138,-9.826708957362025e-05,-2.1436894973584373e-08,9.825639702826218e-05,0.00018194959007083534,0.00019447389893005384,0.0005477448654744695,0.00032192675909498933,0.00015492414711933497,7.60574766419224e-09,-0.00015492701936210447,-0.00032194573614242417,-0.000547744445083885
1750,-0.00019464204280850644,-0.0001818245233383009,-9.826783510215004e-05,-2.152418340840845e-08,9.825686416856471e-05,0.00018194920189479953,0.0001944758632091689,0.0005477448318774442,0.0003219270568899588,0.0001549238862232872,7.719503423339193e-09,-0.00015492700354167448,-0.0003219456906835446,-0.0005477448717637957
1751,-0.0001946414411750597,-0.00018182589818097262,-9.826754194549948e-05,-2.1711676863233394e-08,9.825820320741583e-05,0.00018194971943000663,0.0001944797011962748,0.0005477447021832144,0.00032192681266987437,0.00015492381353301272,7.762522759296737e-09,-0.0001549267519385686,-0.0003219454471571359,-0.0005477449841392558
1752,-0.00019464107956051102,-0.00018182805567126126,-9.826718735161687e-05,-2.2289905280219697e-08,9.82571532700565e-05,0.00018194992969531006,0.0001944837466211074,0.0005477446685630665,0.00032192644948441084,0.00015492383446814474,7.93054797976288e-09,-0.00015492713148321688,-0.00032194525496272744,-0.0005477449309112087
1753,-0.00019463992807669482,-0.00018182959872026442,-9.826594660012029e-05,-2.1747940897065554e-08,9.825551249527328e-05,0.0001819488245364614,0.00019448840330497016,0.0005477448417507613,0.0003219262195540455,0.00015492394249194612,8.12586301977561e-09,-0.00015492760550880509,-0.0003219454636434945,-0.0005477448287559036
1754,-0.00019463925289669716,-0.00018183060155433367,-9.826482552802458e-05,-2.2775442670680286e-08,9.825451372128887e-05,0.0001819501238818498,0.0001944918505150638,0.000547745027054658,0.00032192613844023594,0.00015492415225484723,8.111256639207507e-09,-0.00015492793391105772,-0.0003219449689602446,-0.0005477449254774158
1755,-0.00019463921158649112,-0.00018183170448658886,-9.826368447570042e-05,-2.4102117631309237e-08,9.825431911701656e-05,0.00018195163493096045,0.00019449614512132525,0.0005477450754038528,0.00032192597649008723,0.00015492425944623782,7.82169288529897e-09,-0.00015492803330090915,-0.0003219444530505189,-0.0005477448177033377
1756,-0.00019463968685583033,-0.00018183257530139725,-9.826261334333841e-05,-2.424138181565321e-08,9.825419540314646e-05,0.00018195208439743073,0.00019449912520983547,0.0005477451076135269,0.00032192591523852465,0.00015492443511035475,8.038025212118913e-09,-0.00015492808382362117,-0.0003219440918998374,-0.0005477449345414447
